,DTE US Equity,PEP US Equity,PNW US Equity,PSA US Equity,NEE US Equity,K US Equity,ATO US Equity,NOC US Equity,AVB US Equity,WMB US Equity,KMB US Equity,RTX US Equity,KO US Equity,L US Equity,O US Equity,NVR US Equity,MO US Equity,TPL US Equity,NKE US Equity,BA US Equity,STE US Equity,NTRS US Equity,AVY US Equity,ROST US Equity,CB US Equity,KR US Equity,ALB US Equity,ALL US Equity,HST US Equity,C US Equity,PHM US Equity,AES US Equity,OMC US Equity,BK US Equity,LIN US Equity,EFX US Equity,WM US Equity,DVN US Equity,DE US Equity,DHI US Equity,MOS US Equity,PAYX US Equity,CPRT US Equity,TROW US Equity,CSCO US Equity,IDXX US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,AMAT US Equity,REGN US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,JBL US Equity,AEP US Equity,ETR US Equity,ESS US Equity,TXT US Equity,CAG US Equity,T US Equity,JPM US Equity,DOV US Equity,HSY US Equity,HAL US Equity,LEN US Equity,SCHW US Equity,NEM US Equity,INCY US Equity,QCOM US Equity,TAP US Equity,ZBRA US Equity,USB US Equity,LMT US Equity,CLX US Equity,ROP US Equity,SWK US Equity,UHS US Equity,LUV US Equity,TJX US Equity,HPQ US Equity,VRTX US Equity,PTC US Equity,DLTR US Equity,FITB US Equity,HON US Equity,GE US Equity,PPL US Equity,J US Equity,BAC US Equity,STT US Equity,IPG US Equity,LLY US Equity,ADI US Equity,SBUX US Equity,CMS US Equity,AON US Equity,GD US Equity,CTAS US Equity,OKE US Equity,AZO US Equity,TGT US Equity,FICO US Equity,COST US Equity,TECH US Equity,EME US Equity,DUK US Equity,JCI US Equity,BKR US Equity,COF US Equity,COO US Equity,MGM US Equity,REG US Equity,CPB US Equity,SHW US Equity,ORCL US Equity,CTRA US Equity,EOG US Equity,COR US Equity,MNST US Equity,EQR US Equity,WELL US Equity,PFE US Equity,JNJ US Equity,FCX US Equity,WDC US Equity,MTB US Equity,EG US Equity,SLB US Equity,PPG US Equity,WFC US Equity,CVX US Equity,FI US Equity,CAH US Equity,GLW US Equity,DVA US Equity,POOL US Equity,ERIE US Equity,PGR US Equity,ECL US Equity,EIX US Equity,AFL US Equity,MSFT US Equity,WAT US Equity,EXPD US Equity,PCAR US Equity,INTC US Equity,HSIC US Equity,CVS US Equity,DIS US Equity,ITW US Equity,IBM US Equity,WSM US Equity,KEY US Equity,WAB US Equity,MMM US Equity,APD US Equity,UNP US Equity,DHR US Equity,EL US Equity,MHK US Equity,NTAP US Equity,RMD US Equity,SNPS US Equity,MCHP US Equity,NI US Equity,CMI US Equity,BMY US Equity,IRM US Equity,TSN US Equity,AMD US Equity,KLAC US Equity,AOS US Equity,CNP US Equity,VZ US Equity,HIG US Equity,FDX US Equity,MRK US Equity,BEN US Equity,TER US Equity,MLM US Equity,HUBB US Equity,CI US Equity,MAS US Equity,ABT US Equity,XOM US Equity,CCL US Equity,PG US Equity,MCK US Equity,CAT US Equity,CL US Equity,RJF US Equity,EVRG US Equity,LHX US Equity,SYK US Equity,PCG US Equity,IEX US Equity,VMC US Equity,IVZ US Equity,MS US Equity,MDT US Equity,PH US Equity,VTR US Equity,CMCSA US Equity,MU US Equity,ED US Equity,WY US Equity,AXP US Equity,GL US Equity,STZ US Equity,TXN US Equity,GEN US Equity,ODFL US Equity,ETN US Equity,SJM US Equity,LRCX US Equity,HBAN US Equity,RCL US Equity,BALL US Equity,TT US Equity,SWKS US Equity,TYL US Equity,HD US Equity,BBY US Equity,TRMB US Equity,WMT US Equity,TFC US Equity,ADP US Equity,CINF US Equity,BRO US Equity,DRI US Equity,JBHT US Equity,ES US Equity,PEG US Equity,SPG US Equity,FDS US Equity,VTRS US Equity,APH US Equity,KIM US Equity,ARE US Equity,AAPL US Equity,AMZN US Equity,BXP US Equity,F US Equity,GWW US Equity,LOW US Equity,BRK/B US Equity,BDX US Equity,AIG US Equity,SPGI US Equity,EXC US Equity,AMGN US Equity,EMR US Equity,AJG US Equity,PLD US Equity,ORLY US Equity,TSCO US Equity,MTD US Equity,URI US Equity,YUM US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,MMC US Equity,MCD US Equity,NDSN US Equity,CHD US Equity,AMT US Equity,FRT US Equity,DD US Equity,D US Equity,ROK US Equity,CHRW US Equity,APA US Equity,CTSH US Equity,WST US Equity,EQT US Equity,MCO US Equity,CSGP US Equity,STLD US Equity,SYY US Equity,LH US Equity,UNH US Equity,CCI US Equity,EBAY US Equity,RVTY US Equity,HRL US Equity,DGX US Equity,CPT US Equity,NUE US Equity,LNT US Equity,UDR US Equity,OXY US Equity,DECK US Equity,IP US Equity,SO US Equity,SRE US Equity,IFF US Equity,VLO US Equity,NVDA US Equity,AEE US Equity,EMN US Equity,GS US Equity,MAR US Equity,SBAC US Equity,RSG US Equity,BLK US Equity,KMX US Equity,TDY US Equity,WRB US Equity,ROL US Equity
2000-12-29,,0.011343845712347913,,,,,,0.007702272910832318,0.018778570811945276,,,,,,,0.0048087687220815705,0.010819456627183125,,,0.008434272021150978,,0.011932541277076906,,,0.007376926007691723,0.009541736481726217,0.007679297828050029,0.00956892417044559,0.015458153004258313,,0.005113098181704821,,,,,0.009158683310853443,0.011355535797958019,,,0.005395999411283251,,0.004448163275345523,,,,,,,,,0.007171210300836235,,,,,,,,0.0032563050627056273,,,0.011357300164963403,0.015698450394164412,,,0.006633391196073869,,,0.012300236545592909,,0.005274985445439559,,,,,0.013855752993715442,,,0.007438601796818478,,,,0.00981277936229142,0.00762194857545518,,,0.0032978795770870206,,,,,,0.01638971934757583,,,0.009850175154680403,,,0.00402859369304199,0.009844595358202663,,,0.01162142634467054,0.008972750474461564,0.011533143130021838,,,,,,,0.013959807429699761,,0.009078140121044366,,,,,,0.013332534876036393,,,0.008872678171220335,0.0069461148710279,,,,,,,,,0.01032272972586739,,,,,,0.009644625040558621,0.004797040737198626,,0.008981146031845706,,,0.010671492966834869,,,,0.007086770822932906,,,,,,0.008344785164541886,,,,,,,,,,,,0.001939480402839771,,,,,,,,,0.005432315136451427,,,0.013329282700843315,,,,,,,,,,,,,,,,,,,,,,,,0.017609365655906026,,,,,,,,,,,,,,,,,,,,,,,0.002257987049156112,,,,,,,,,0.015324300853257394,,,,,,,,0.004104574677703157,,,,,0.021618206208727366,,,,,,,,0.01009036624471901,,,0.008837209745504735,,,,,,,0.004994195658453529,,,,,,,,,,0.018477280822133575,,0.006304912479233517,,,,0.014876153047819609,,,,0.010659546473337986,0.008567268014817378,0.013863657483005202,,,0.004961052272407659,,0.00670123325679075,,,,,,,,,,,,0.0023424531030205344,,,,,0.004687317712158694,,0.007456913537702431,0.007518352598058488,0.0038036938187053504,0.012047993786210708,0.006949321786087394
1996-10-31,,,0.027454363925092894,,,,0.01645959621709588,0.022804204876884924,0.016884708684216886,,,,0.020469934176542564,,,,,,0.01460830760219039,0.026055995659613373,,0.02108866739760357,0.011977183418900183,0.008419279221101392,0.019515025290977147,0.010043197292269816,,,,0.012319692369219124,,0.01512353698442679,0.018459241268465085,,0.014932699279395487,0.009674830245148947,0.01029054042141701,,0.013439826744029007,,,0.007851569288684761,,,0.008224661043245542,,0.0047351058787317305,,,,0.006334061564799138,0.007590653298223716,,0.00547346763894067,0.007311287682814427,,0.005720522169229022,,,,0.035035094962640526,,0.027032481205858962,,,,,,0.02409796406902369,,,,,0.005800166150079233,,,,0.031003952778091065,,0.017881905903601603,,,,,0.008083569435290868,,0.0077891223730630526,0.008494875761421782,0.007122544980629574,,0.01971169598391481,0.02375172315107729,,,,0.020986507189208456,0.01956865911859844,,,0.008155322349517996,0.025017693017526394,,,,,,,,,,0.011459688959438039,,0.012657896568569742,0.011639292935253207,,0.01198165850190212,0.013538892700906819,0.041174942958593835,0.016397681826991518,,0.011461220551783773,,,,,,0.03625711930845763,,,0.01870758164530548,0.007137053274070532,,,0.014842541556911221,0.031803856553627594,0.025354438585967295,0.019950271606575833,0.016106539106963122,0.014530781774330006,0.010657945138401634,0.007994497121287171,0.007498030092656191,0.006052631163203977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-29,,,0.025102047079012285,,,,,,0.018034558490577574,,,0.028860125693076555,,,,,,,0.008430589567591138,,,,0.02194664153874102,0.007880356846706753,0.019411866396282108,0.016934847423003815,,,,,,0.011226305514691226,0.020154836757072515,0.014274139660462188,0.015663483581695493,0.007975923110794744,0.01417353832844317,0.022625559680152584,,,,0.011597881553469053,,,0.010969317083777954,,,,,,0.008604041978053404,0.0075796355411181056,,0.008705652249431008,0.005185327951468693,,0.005308607400393661,,,,0.031689138118307626,,0.014308628990169693,,,,0.014011802838859111,,0.020241954012265286,,,,,0.008722465748880458,,,,0.029091216420220094,,0.02083033320767303,,,,,0.013731510553229983,,0.010501174766360142,0.011386797665382867,0.007480206675023352,,0.017463455717100312,0.017508650871188677,,,,0.021118324562371272,0.024662624661999817,,,0.008162073722422829,0.02517425470097211,,,,,,0.01020593849140987,,,,0.013490341789763813,,0.02374756061278489,0.010900932531385401,,0.015898145180154644,0.012180071948967168,0.012955908306274877,0.04024205555551214,0.01613998714371762,0.010299897169446006,,,,,,0.02045889717039516,,,,0.010865535596827658,,,0.013596935575867983,,,,,,,0.007693361676689894,0.010027793889638611,0.003973997417021614,0.028758851838042835,0.026747220812022788,0.02003446999567927,0.017577138581563234,0.014165719618558318,0.013875299148422147,0.01292524200746235,0.010764551636575682,0.01004366230446386,0.005700587342910487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,,0.028182910029302993,,,,0.01954493041702909,,0.022631473074421496,,,0.015253457207797382,,,,,,,0.007767526121976068,,,,0.018655566370777293,0.014893802409533072,,,,0.015504390889707977,,,,0.01575663267245606,0.011494047850585295,0.012903020426210032,0.019027923621181587,0.012648012947855478,0.01375064010524752,0.011293811455040378,,,,0.010200381623026687,,0.009001075758924205,0.01172865247533699,,,,,,0.007977148246542706,,,0.005234484171719367,,,,,,0.004157746960954827,,,0.030967508496131866,,,,0.01603836730388571,0.01728694510498873,0.015215630602854085,,,,,,,,,0.024754062347535702,,0.02339144332917393,,,,,0.013249678880840873,,,0.010251515089870614,0.009463694275800918,,0.01818160060123658,,,,0.012563246295421238,0.021113238240412443,,0.013846582681422697,,0.009101318097288773,0.02473107246143734,,,,,,0.0234208206615991,,0.016954705655580278,,,,0.01804511790830623,0.014358727928112951,,0.010799957853317747,,0.026756184071233965,,0.019397100585178996,0.008256086638640043,,,,0.0024131510710302647,,0.021430373318815202,0.014119470158776478,,,0.008700362860273807,,,0.015998018187722556,0.019973272394920024,,,,0.024430835050949787,,,0.009713413234509026,0.0040141656826611985,,,0.03134800537207587,,0.010136318942262685,0.01528149728656595,0.009518963686707054,0.016347317954721944,0.009780096294808964,0.014713960478448137,0.031850083382947425,0.019749815930986084,0.014673636850054402,0.0138810272674368,0.006173974647429065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,,,0.027177890068197878,0.03345599933378288,,,0.025094507750156817,,0.025707126607011094,,,,0.016028678192809214,,,,,,0.015264634388146466,0.014089651517221077,,,0.01381977679919452,0.007960123153615621,,,,,,0.011650359517596258,,0.016096409545823073,0.015871468858974933,,0.024016245658329712,0.010845783760942149,0.011992511859159595,0.014973666284695125,,,,0.009112292707322809,,0.013465237154789617,,,,,,,0.00964286533473737,,,,,0.008308170260918788,,,,0.008310527126134963,,,0.022731479730318815,,,,0.022860895058605408,,,,,,,,,,,0.017659996334260936,,,,,,,0.012553844071991418,,0.00598275745344421,0.010781652843350434,0.010588379961119736,,,,,,0.018662365406975686,0.017933488954507634,,,,,0.02861013458061866,,,,0.019985983544333508,,0.01235308349683185,,0.008716290871722186,,,,0.018381559533253933,,,0.01342459799439003,,0.03526823516236789,,0.012259374995098977,,,,0.01114320859003593,0.004149338937720294,,,,,,0.008102038171102461,,,0.014804050307642376,,,,,0.016506335749559137,,,0.0070605010120363505,0.004369677365581291,,,0.03150313634591115,,0.013749143830839295,0.012828708938982006,0.014131523575589734,0.011258036528736765,0.017120831934467357,,0.012505224075641152,,,,0.007600347858257335,0.02934047315035778,0.02538968350262789,0.022548138174075055,0.019107070037314162,0.018384687528453406,0.017921893625381585,0.01516819119848666,0.011195249494067376,0.010789761945383844,0.008824373652348285,0.006883556237848624,0.0059767723588013645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,,,0.02384372737822119,,,,,,0.03851913552301774,,,,0.01782382904182311,,,,,,0.009865640317774713,,,0.011942277620730482,0.013791871435948734,,,,,0.016787830829956264,,0.008638741642130254,,0.00794510416707164,0.012209470228837905,,0.010789612431557969,0.012677505071039156,0.012671015065367705,0.010904913891904497,,,,,,0.007174340974941853,,,,,,,0.007854457113720554,,,,,0.008098539281856422,,,,0.004173510640972552,,,0.02725247224926494,,,,,,,,,,,0.005746877001615287,,,,0.018082173661049115,,,,,,,0.0163747300804048,,0.00975961757726104,,0.016512450741478224,0.019684578744868918,,0.020047410782510943,,,,0.02398846492934544,,,,0.009830335935692498,0.022886993594894024,,,,,,0.018185675808095627,,0.01051459938859842,,0.010983144261625982,,0.017326585520440536,0.013551440204104526,0.014137005072827348,0.008026397806455336,,0.027443850230630083,,0.020953181291323578,,,,0.011179730478595022,0.0037027228823375267,,,,,,0.00595707433396833,,,0.013527937070833685,,,,,0.029040928331855658,,,0.008923568349147653,,,,0.022515030014526514,,0.010531275084969252,,0.006558100634978633,0.008347792557712511,0.011172808052813751,,0.011351873928267755,,,,0.009137420526743413,,,0.015297622095752587,0.016767229895242607,0.024491052707788348,,,0.011831122644352746,0.005052184459365655,0.00904421978282789,,0.008162400055734055,0.047902140681620506,0.019158412173551038,0.014859011260911825,0.010593104260323928,0.008756454416927965,0.007886441753290344,0.004102933101320111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,0.03424760931314678,,,,,,0.040364694368433755,0.014566027107611743,0.01600088015580322,,0.019382501827654067,,,,0.009458036347251163,,0.013942077625808772,,,0.011212646094497694,0.014205571822523248,0.006795715975366259,,,,0.01584548140298808,,0.009761508590559163,,0.01448354216980014,,,,0.013123068249308084,0.01474344022215061,0.0129292814683941,,,,,,0.00825745606319557,,,,,0.017718940962846173,,,,,,,,,,,0.005645801368123005,,,,,,,,,,,,,,0.005962698401101875,,,,0.013182702757651238,,,,0.017279136335851982,,,0.011163430300259796,,0.007542309331269477,,,,,0.019315780122666465,,,0.01070790467621209,0.01610566537795987,,,,0.009657876493087693,0.03443490560789759,,,,,,0.012841204938704488,,,,0.01384124452061958,,0.015530247319106542,,,0.010475100474412738,,0.028966528027833068,0.01653759871332321,0.02225921212976005,,,,0.01261916619449479,0.0025966591856734418,0.024265126031007573,,,,,0.005355590436636886,,,0.012483597156450326,,,,,,,,0.009493456652943856,,,0.028994585629021644,0.018530257340332656,,0.012347735123138621,,0.009893513171974101,,0.01322627466952971,,0.022224283563535948,0.017814019214036355,,,,,,0.020251044722207866,0.018970868302732095,,,,0.007968111432109433,,,,0.0041588462806506875,,,0.00792569766156232,0.011690499694169543,,0.00555759696812503,0.006883426436119038,0.03469026473105285,0.01876575127783787,0.016140336567774374,0.015346489413692032,0.013240765728638327,0.011969941831470704,0.009730043490146594,0.0073199007083044705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,,,0.01879185292033905,,,,,,0.01592299491362015,0.009122197950606325,0.011441524492980486,0.010644745269094709,,,,0.011432824569108694,,,0.006708017650446258,,,,0.010811361414748567,0.007448919298709597,0.014282137989230483,,,0.012751402976028548,,0.00696889167964211,,0.010195574733509577,,0.008402376613466864,,,0.0073410001136393075,,,,,,,,,,,,,,,,,,,,,,,0.00418630566303036,,,0.014470622001046493,,0.012939183927649195,,,,,,,,,0.006586133917121686,0.005490004776696481,,,0.013231988313233483,,,,,,,0.01334172724319126,,,,,0.010826403010978997,,,,,0.01215507619815831,0.01081242225310103,0.013011227671009665,0.010877139093397735,,,0.028706420116160373,,,,,,,,0.008773855573690648,,,,0.014871983781024542,0.008780831570872873,,0.008995293315247352,,0.01632649657879142,0.01095871476606127,,,,,,0.0023621199418387795,,,,,,0.006152066863399573,,,,,,,,,0.019634889396400318,,0.009022880817797035,,,0.021831448217812768,0.017415090282567595,,0.008375232991856264,,0.005624492475514132,0.008820812892616976,0.008905729798930973,,0.014116447811464957,0.013611157286573061,,,,,,0.011674557035368172,0.018888972039966583,,,,,,,,0.004975476331230045,0.03975397978568374,,0.007800543501438762,0.009272744930605401,,0.004917097910845616,,0.03240976394475219,,,0.012054287055281391,0.00832756901298985,0.011335237396865483,,,0.017346266267887947,0.01696495874883361,0.014673130741133971,0.014115662067076543,0.011387268189018026,0.01066547668057912,0.009856814310089081,0.009640132834367156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-30,,,0.015069480386202592,,,,,0.013358947969385292,0.01911413350453516,0.014359282032192012,,0.018890622773529438,,,,0.011769847144769629,,,,,,0.011213890105888762,0.012394830751937735,0.005464515896577429,,,,0.008857433531219948,,0.009350917461261122,,0.011491223059314194,0.01745856086414799,0.00817498975524714,0.0208476408842435,,,,,,,,,0.0068957647360292995,,,,,,,,,,,,,,,,0.004285432940677347,,,0.013787189192003595,,,,,,0.009901346342055932,,,,,,,,,0.01380313846759265,,0.01439376035793203,,,0.014766961374176131,,0.009639099853622704,,,,,,,0.012016849646681526,,,,0.018502247401366505,,0.009176953292514452,,,0.017107578834527692,,,,,,,,0.005860557173647312,,,,0.014435424653919943,,,0.01041267842886717,,0.02523962061277919,0.007951971216146844,0.01208216997441674,,,,,,0.020134255301917908,,,,,0.003533576728569652,,,0.010894199198771397,,,,,,,,0.007865414277281576,,0.01593076432638059,0.016082435680306057,0.01929759247708895,,0.012284030798132197,,0.006802797477296997,0.0063339407900174375,0.006499298175228608,,0.013134399819564938,0.01230269055968048,0.009689885767186787,,,,,,,0.0193131292888543,,,0.006065220307289282,,,,0.004542992540880069,0.02531437570082557,,0.012023747793285683,,,0.006100420360493625,0.0055882134346445025,,,,,0.013469708264505397,0.01228409514497398,,0.005025851766533878,,,,,0.013293196578641081,0.012941056014913651,0.012688705662364854,0.014108805800127104,0.017757279730103628,0.012966150058886218,0.012526871681669547,0.008196671767858833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-30,,,0.020900142409266572,,,,,,,0.010444715477569002,,,,,,0.009092244901775818,,0.02238957926045025,,,,,0.018687893688416782,,0.011766272966802965,,0.018353348407985515,,,,,0.012231899206979827,,,,,,,,0.007329077164539016,,0.010163881608703147,,,0.014781603179184024,,,,,,0.00861352931517025,0.008844107999956026,,,,0.011052409946892832,0.007994893579958919,0.007854813845957608,,,,,0.033565561925879873,,,,,,,0.013407868999838196,0.008169059465212394,,,0.008540694618305783,,,0.011461985641547316,,,,,,,0.012250643113044052,,,,,0.008052404556055041,,,0.0205182005780004,,,,,,,,,,,,0.01485576872096633,,,0.01777221650611017,,0.01264750452299406,,,,0.0131440524974365,,0.00784425954790327,0.010198089823382947,,,,,,,,,0.005564064554072679,,,0.00998631676565031,,,,,,,,,,,,,0.011293262135168439,,,,,,,,0.010983680886716052,0.011603447966587315,0.009605532826145543,,,,,,,,,0.013363057404439955,,,,0.014685159144969602,,0.01199945418095429,0.008439086867285579,0.022140507685449635,,,,,,0.009587537528590536,,,,,,,,,,0.008517344340699147,,0.012835205731863458,,,0.015593668166885625,,,,,,,,0.007590268415094023,,,,,,0.013306580575044745,0.009110341046620766,0.010808131011537263,,,,0.01124893144409139,,0.022435712783301524,0.012000315380714777,,,0.015072431250444735,,0.011994089403753655,,,,,,0.01507080393956329,,,0.008223439098593372,0.004362039067758954,,0.011756158485412165,,0.013796910705975746,,,0.02004714845563696,0.009620138506550595,,0.009395500134530173,0.01286180237122823,0.02446038608810448,0.022517921664473032,0.01918925069072536,0.010198709775726948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-31,,,0.03280908241997204,,,,,,,0.013215326789122005,,,,,,0.013384482612612084,,,,,0.010092091778572197,,,,0.01438184838029231,0.010870184952805607,,,,,,,,,,,,,,,,0.007595772943122693,,,0.012329172669275336,0.008712568296319124,,,,,,0.0070833331708788794,,,,0.009182472149203766,,0.009145044941567973,,,,,,,,,,,,,0.010419552724494295,,,,,,0.013269352141050884,,,,,,,0.012263328217918694,,,,,,0.01269918072825616,,,,,,,,,,,,,,0.008662113283583822,0.020496053806320483,,0.011168104109187766,,0.013543014494262082,,,,0.017510633717886054,,0.01380187314497979,,,,,,,,,0.005450074993871976,0.006752446877490444,,,0.012585555548702132,,,,0.019705240578001385,,,,,,,0.01522453330517376,,,,,0.015012176782681666,0.012258798957761238,,,0.011904117808910432,0.015136046438268883,,,,,,,0.0168641792099735,,,,0.013748036726922543,,,,,0.023523187185567826,,0.007337279540064255,0.014011628686901595,,,,,,0.012928958603695065,,,,0.011315679767280425,0.021438152913156885,,,,,,,0.015450400438514313,,,0.014748370922854996,,0.016180468817612183,,,0.011038917949463878,,,0.012465517707271686,,,,,,0.01672042562132387,0.015309317910155088,0.020099424522411823,,,,0.010221663783804513,,0.026385917743303837,,,,,,,,,,,,,0.014771005416709301,,,0.009832810529339622,,0.006827347348439668,,0.011118111364336832,,0.020644084452665374,,0.020357109681426275,,0.01266525388951803,0.01943469008948033,0.0265398237263402,,,0.00843666568395217,,0.02998551509420897,0.015206333127441527,0.007342450236750343,0.003643268126388056,0.02405224266804606,0.010329863116361703,,0.008631218091389536,0.02539633879402431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,,,,0.019646735992865087,,,0.03252100752010276,,0.032325596476088056,0.014568698824077369,,0.015892993220412016,,,,,,,0.011055472686258163,,,,0.027042689165527514,0.0069916951356451896,0.013926004729833163,0.011667697097398191,0.010584156185802373,,0.013469836774920205,,,0.006782982200089706,0.013148054267818699,,0.017028832608131022,0.013467138144724436,0.013751508357053206,,,,0.007685605691402317,0.01047992325852088,,0.00904034471496493,0.013285842134417719,0.006715146199541491,0.004296532796121058,0.003994907287671945,,,0.009980517280582423,0.010063439680448724,,0.003445769266078984,0.006421392856600147,,0.007208861294262216,0.007336477951829164,,0.0051361050429187885,0.023438327791114037,,0.022710847656406713,,,,0.01634022273863645,0.014197426535380251,0.024750000157246065,0.008962703694108965,,,,0.006758134568148967,,,,0.043899476792617055,,0.019693127740147313,,0.013840639528452079,0.009607848599808327,,0.009292838434774795,,,0.008753548876073058,0.0059985184376856035,0.023870006369363858,0.01709307772209928,,0.015432785309925015,,,0.01586178512235693,0.023968271547097957,,,0.008064569691020044,0.027147111718742584,0.026910257908385197,0.021194095322965064,0.0202094798520961,0.013910571537401417,0.013323667515071039,0.012459108965583427,0.010587830969353042,0.009118542075051474,0.005537528236011056,0.005502002096040094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-27,,,,0.021521612060970793,0.033989745389815834,,,0.015636856022808118,,,,,,,,0.005926090068181826,,0.021267937119462146,,,0.015638883016079696,0.014157784368197064,,,,,,,,,,,0.015351380682265044,,,,,,,,,0.013426060558650057,,,0.014735706379670678,,,,,,,,,,,,0.008710213020655336,0.00502453553303644,,0.005331814573571145,,,0.027517120717379988,,,,,,,0.0069079809201567696,0.01337248001906838,,,0.0076106486287738275,,0.005687496042785203,,,,,,,,0.008122608555971394,,,,,0.01123038764069368,,,0.025459035207623798,,,,,,0.009052425839665154,,,0.030231546170127018,,,0.008144429378755993,,,0.013616061324496371,,0.01023479250328153,,,,0.015137481639151316,,0.011881009005855475,0.009349529249031681,,,,,,,,,,,0.02223991411589507,0.013384433743349366,,,,,,0.010073152621158623,,,,0.012951854188547397,,,,,,0.025688229721612242,0.02103267686442441,,,0.012433495278123043,0.016646304357323404,,0.0075878654855355806,,,,,,,,,0.013984303090168348,,,,,,,,,,,,,0.015095552352463359,0.01604579211563629,,,,,,,,,,,,0.017784628716869484,,,,,,,,,,,0.01663472226582488,0.03863380423004428,,,0.02669326254853998,,0.02194346619819379,0.009642016019045106,0.01299554013988719,0.008818102649384913,0.015431110721959683,,0.010343739661378304,,0.027071702732193965,,,,0.014205938245145442,,0.009828678235537333,,,,,,0.011333753656751896,0.028339844807612345,,0.010120126011337861,0.004684701995535383,0.012094282974277143,0.006617271187764713,0.007326029413044978,0.013174031188671081,0.021013637456080824,,0.01600576060474878,0.0186516479900974,0.02291971191726345,0.006255262862390951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
