date,ticker,px_last,volume
2012-06-06,GLD,157.2100067138672,15771600
2012-06-07,GLD,154.5,18921600
2012-06-08,GLD,154.72999572753906,11074800
2012-06-11,GLD,155.36000061035156,9166600
2012-06-12,GLD,156.4600067138672,13241100
2012-06-13,GLD,157.1199951171875,10109800
2012-06-14,GLD,157.75,11502400
2012-06-15,GLD,157.83999633789062,13099300
2012-06-18,GLD,157.92999267578125,6733000
2012-06-19,GLD,157.16000366210938,6945900
2012-06-20,GLD,155.97000122070312,16970200
2012-06-21,GLD,152.02000427246094,14447500
2012-06-22,GLD,152.63999938964844,6755200
2012-06-25,GLD,153.75999450683594,6183600
2012-06-26,GLD,152.6199951171875,6123400
2012-06-27,GLD,152.8300018310547,4840700
2012-06-28,GLD,151.0500030517578,8755600
2012-06-29,GLD,155.19000244140625,10378200
2012-07-02,GLD,155.08999633789062,3654200
2012-07-03,GLD,157.4600067138672,5037700
2012-07-05,GLD,155.67999267578125,5359900
2012-07-06,GLD,153.7100067138672,7045700
2012-07-09,GLD,154.0399932861328,4468500
2012-07-10,GLD,152.14999389648438,9747900
2012-07-11,GLD,152.99000549316406,6838500
2012-07-12,GLD,152.58999633789062,11394800
2012-07-13,GLD,154.13999938964844,5080300
2012-07-16,GLD,154.2100067138672,5710900
2012-07-17,GLD,153.47000122070312,13021800
2012-07-18,GLD,153.0500030517578,6807600
2012-07-19,GLD,153.3800048828125,6070000
2012-07-20,GLD,153.6699981689453,8583800
2012-07-23,GLD,153.02999877929688,5256700
2012-07-24,GLD,153.52000427246094,6538900
2012-07-25,GLD,155.6699981689453,9355900
2012-07-26,GLD,156.77000427246094,7343500
2012-07-27,GLD,157.5399932861328,9772600
2012-07-30,GLD,157.42999267578125,7212100
2012-07-31,GLD,156.49000549316406,10919700
2012-08-01,GLD,155.13999938964844,12714500
2012-08-02,GLD,154.1300048828125,11538800
2012-08-03,GLD,155.5500030517578,10670700
2012-08-06,GLD,156.3000030517578,4610800
2012-08-07,GLD,156.27999877929688,5923300
2012-08-08,GLD,156.47999572753906,3620500
2012-08-09,GLD,156.99000549316406,3177800
2012-08-10,GLD,157.17999267578125,4608000
2012-08-13,GLD,155.99000549316406,4573300
2012-08-14,GLD,155.1300048828125,5075200
2012-08-15,GLD,155.6300048828125,4993900
2012-08-16,GLD,156.55999755859375,8838300
2012-08-17,GLD,156.72000122070312,7812100
2012-08-20,GLD,157.25999450683594,7846200
2012-08-21,GLD,158.8300018310547,11833100
2012-08-22,GLD,160.5399932861328,13605900
2012-08-23,GLD,161.88999938964844,17237600
2012-08-24,GLD,161.97000122070312,8497200
2012-08-27,GLD,161.36000061035156,5380200
2012-08-28,GLD,161.63999938964844,5074200
2012-08-29,GLD,160.58999633789062,9287700
2012-08-30,GLD,160.52000427246094,5813700
2012-08-31,GLD,164.22000122070312,18024200
2012-09-04,GLD,164.47999572753906,12034800
2012-09-05,GLD,164.30999755859375,8401900
2012-09-06,GLD,164.88999938964844,12961100
2012-09-07,GLD,168.44000244140625,19138600
2012-09-10,GLD,167.2899932861328,7760600
2012-09-11,GLD,167.89999389648438,7522900
2012-09-12,GLD,167.9199981689453,9945400
2012-09-13,GLD,171.30999755859375,28336900
2012-09-14,GLD,171.8000030517578,16847500
2012-09-17,GLD,170.39999389648438,11281600
2012-09-18,GLD,171.72000122070312,12486600
2012-09-19,GLD,171.74000549316406,9125800
2012-09-20,GLD,171.47000122070312,8703000
2012-09-21,GLD,171.9600067138672,13361300
2012-09-24,GLD,171.0500030517578,9177900
2012-09-25,GLD,170.77000427246094,10365300
2012-09-26,GLD,169.80999755859375,12064800
2012-09-27,GLD,172.33999633789062,10539500
2012-09-28,GLD,171.88999938964844,9681200
2012-10-01,GLD,172.2899932861328,10676400
2012-10-02,GLD,172.10000610351562,7053900
2012-10-03,GLD,172.41000366210938,5647600
2012-10-04,GLD,173.61000061035156,10376800
2012-10-05,GLD,172.6199951171875,8871000
2012-10-08,GLD,172.0500030517578,3749300
2012-10-09,GLD,170.99000549316406,7750700
2012-10-10,GLD,170.83999633789062,7361300
2012-10-11,GLD,171.32000732421875,5714900
2012-10-12,GLD,170.05999755859375,8266000
2012-10-15,GLD,168.35000610351562,10704900
2012-10-16,GLD,169.4199981689453,6204000
2012-10-17,GLD,169.5399932861328,5203400
2012-10-18,GLD,168.7899932861328,6607100
2012-10-19,GLD,166.97000122070312,13860400
2012-10-22,GLD,167.5800018310547,6366200
2012-10-23,GLD,165.42999267578125,11892500
2012-10-24,GLD,164.86000061035156,10794600
2012-10-25,GLD,166.02000427246094,7013800
2012-10-26,GLD,165.92999267578125,6441300
2012-10-31,GLD,166.8300018310547,4681500
2012-11-01,GLD,166.07000732421875,6018000
2012-11-02,GLD,162.60000610351562,14763100
2012-11-05,GLD,163.22999572753906,6156200
2012-11-06,GLD,166.3000030517578,16051800
2012-11-07,GLD,166.49000549316406,13195200
2012-11-08,GLD,167.99000549316406,8829000
2012-11-09,GLD,167.82000732421875,7361000
2012-11-12,GLD,167.4499969482422,5647600
2012-11-13,GLD,167.10000610351562,6463300
2012-11-14,GLD,167.13999938964844,8510500
2012-11-15,GLD,166.08999633789062,10023200
2012-11-16,GLD,165.8800048828125,6944000
2012-11-19,GLD,167.8699951171875,6764500
2012-11-20,GLD,167.38999938964844,5496100
2012-11-21,GLD,167.55999755859375,3810700
2012-11-23,GLD,169.61000061035156,6110100
2012-11-26,GLD,169.42999267578125,5377700
2012-11-27,GLD,168.7100067138672,7314400
2012-11-28,GLD,166.5500030517578,12880100
2012-11-29,GLD,167.17999267578125,7446800
2012-11-30,GLD,166.0500030517578,8412300
2012-12-03,GLD,166.1300048828125,6363400
2012-12-04,GLD,164.4199981689453,10208900
2012-12-05,GLD,164.1199951171875,10646800
2012-12-06,GLD,164.5,7301600
2012-12-07,GLD,165.16000366210938,7289500
2012-12-10,GLD,165.8000030517578,4646600
2012-12-11,GLD,165.64999389648438,4724000
2012-12-12,GLD,165.77000427246094,14164700
2012-12-13,GLD,164.3699951171875,9332800
2012-12-14,GLD,164.1300048828125,5351700
2012-12-17,GLD,164.44000244140625,8173300
2012-12-18,GLD,162.0800018310547,23995000
2012-12-19,GLD,161.69000244140625,12991600
2012-12-20,GLD,159.72999572753906,25148400
2012-12-21,GLD,160.3300018310547,13445400
2012-12-24,GLD,160.6199951171875,3699400
2012-12-26,GLD,160.77999877929688,4961800
2012-12-27,GLD,161.16000366210938,8937700
2012-12-28,GLD,160.5399932861328,6852900
2012-12-31,GLD,162.02000427246094,11786200
2013-01-02,GLD,163.1699981689453,10431800
2013-01-03,GLD,161.1999969482422,16117500
2013-01-04,GLD,160.44000244140625,19179800
2013-01-07,GLD,159.42999267578125,9361800
2013-01-08,GLD,160.55999755859375,7694800
2013-01-09,GLD,160.49000549316406,8334200
2013-01-10,GLD,161.97999572753906,11432600
2013-01-11,GLD,161.05999755859375,13675600
2013-01-14,GLD,161.5399932861328,7289000
2013-01-15,GLD,162.55999755859375,10077800
2013-01-16,GLD,162.64999389648438,9214700
2013-01-17,GLD,163.35000610351562,14911400
2013-01-18,GLD,163.08999633789062,10038100
2013-01-22,GLD,163.6699981689453,8587900
2013-01-23,GLD,163.2100067138672,6697000
2013-01-24,GLD,161.4199981689453,13188300
2013-01-25,GLD,160.64999389648438,9037400
2013-01-28,GLD,160.2899932861328,8491600
2013-01-29,GLD,160.99000549316406,7364900
2013-01-30,GLD,162.19000244140625,12010000
2013-01-31,GLD,161.1999969482422,9334000
2013-02-01,GLD,161.4499969482422,12904300
2013-02-04,GLD,162.0,7354900
2013-02-05,GLD,161.9600067138672,8979400
2013-02-06,GLD,162.38999938964844,6138700
2013-02-07,GLD,161.83999633789062,12827200
2013-02-08,GLD,161.57000732421875,6085900
2013-02-11,GLD,159.6999969482422,12083500
2013-02-12,GLD,159.88999938964844,7632300
2013-02-13,GLD,159.0500030517578,8961300
2013-02-14,GLD,158.35000610351562,12410200
2013-02-15,GLD,155.75999450683594,23374100
2013-02-19,GLD,155.3300018310547,11803900
2013-02-20,GLD,151.44000244140625,30924000
2013-02-21,GLD,152.6199951171875,17964800
2013-02-22,GLD,152.97000122070312,10093200
2013-02-25,GLD,154.33999633789062,9488200
2013-02-26,GLD,156.22000122070312,18182300
2013-02-27,GLD,154.57000732421875,9596100
2013-02-28,GLD,153.0,14864400
2013-03-01,GLD,152.44000244140625,11178800
2013-03-04,GLD,152.3000030517578,6643800
2013-03-05,GLD,152.3800048828125,10804200
2013-03-06,GLD,153.22999572753906,10856000
2013-03-07,GLD,152.69000244140625,6586700
2013-03-08,GLD,152.7100067138672,11859500
2013-03-11,GLD,152.99000549316406,4810700
2013-03-12,GLD,154.19000244140625,7265700
2013-03-13,GLD,153.66000366210938,7436400
2013-03-14,GLD,153.67999267578125,11410400
2013-03-15,GLD,154.0,5701300
2013-03-18,GLD,155.3800048828125,9302400
2013-03-19,GLD,156.0800018310547,11023400
2013-03-20,GLD,155.3699951171875,8221500
2013-03-21,GLD,156.25,4992000
2013-03-22,GLD,155.5500030517578,4746300
2013-03-25,GLD,155.24000549316406,6819100
2013-03-26,GLD,154.72000122070312,7388700
2013-03-27,GLD,155.36000061035156,6717000
2013-03-28,GLD,154.4499969482422,6851200
2013-04-01,GLD,154.6699981689453,4288100
2013-04-02,GLD,152.42999267578125,9398300
2013-04-03,GLD,150.72999572753906,15740800
2013-04-04,GLD,150.2899932861328,12429000
2013-04-05,GLD,152.80999755859375,14491800
2013-04-08,GLD,152.16000366210938,6246000
2013-04-09,GLD,153.33999633789062,7042200
2013-04-10,GLD,150.75,18507400
2013-04-11,GLD,151.0500030517578,8063200
2013-04-12,GLD,143.9499969482422,55601800
2013-04-15,GLD,131.30999755859375,93804200
2013-04-16,GLD,132.8000030517578,45650800
2013-04-17,GLD,132.8699951171875,25444100
2013-04-18,GLD,134.3000030517578,20040500
2013-04-19,GLD,135.47000122070312,15659300
2013-04-22,GLD,137.89999389648438,16568500
2013-04-23,GLD,136.8800048828125,14644900
2013-04-24,GLD,138.3699951171875,10369300
2013-04-25,GLD,141.6300048828125,18886900
2013-04-26,GLD,140.91000366210938,19307800
2013-04-29,GLD,142.3000030517578,11004500
2013-04-30,GLD,142.77000427246094,11284400
2013-05-01,GLD,141.11000061035156,13931100
2013-05-02,GLD,141.9199981689453,11502200
2013-05-03,GLD,142.08999633789062,11667100
2013-05-06,GLD,142.14999389648438,7730300
2013-05-07,GLD,140.3800048828125,13627400
2013-05-08,GLD,142.4600067138672,11161100
2013-05-09,GLD,140.80999755859375,8263000
2013-05-10,GLD,139.60000610351562,14650600
2013-05-13,GLD,138.42999267578125,6714100
2013-05-14,GLD,137.80999755859375,9895700
2013-05-15,GLD,134.6300048828125,19062400
2013-05-16,GLD,134.08999633789062,12759200
2013-05-17,GLD,131.07000732421875,20346500
2013-05-20,GLD,135.1199951171875,21594000
2013-05-21,GLD,132.8800048828125,14542500
2013-05-22,GLD,131.94000244140625,25975200
2013-05-23,GLD,134.61000061035156,10267600
2013-05-24,GLD,133.75999450683594,5522600
2013-05-28,GLD,133.49000549316406,12466400
2013-05-29,GLD,134.8300018310547,8762200
2013-05-30,GLD,136.6999969482422,8611700
2013-05-31,GLD,133.9199981689453,9726600
2013-06-03,GLD,136.50999450683594,9173000
2013-06-04,GLD,135.22999572753906,5505200
2013-06-05,GLD,135.52000427246094,7444900
2013-06-06,GLD,136.52999877929688,9847700
2013-06-07,GLD,133.27999877929688,11054400
2013-06-10,GLD,133.94000244140625,6142800
2013-06-11,GLD,133.25,7199300
2013-06-12,GLD,134.25,6550600
2013-06-13,GLD,133.74000549316406,7161800
2013-06-14,GLD,134.42999267578125,4278700
2013-06-17,GLD,133.77000427246094,4072300
2013-06-18,GLD,132.1300048828125,7379300
2013-06-19,GLD,130.58999633789062,13017800
2013-06-20,GLD,123.5999984741211,28872100
2013-06-21,GLD,125.05000305175781,16600000
2013-06-24,GLD,123.93000030517578,12749300
2013-06-25,GLD,123.47000122070312,9369200
2013-06-26,GLD,118.27999877929688,24748800
2013-06-27,GLD,115.94000244140625,30001900
2013-06-28,GLD,119.11000061035156,32981900
2013-07-01,GLD,121.12999725341797,15945200
2013-07-02,GLD,120.05000305175781,10550300
2013-07-03,GLD,120.73999786376953,6750300
2013-07-05,GLD,118.08999633789062,11592500
2013-07-08,GLD,119.51000213623047,8652200
2013-07-09,GLD,120.62000274658203,8201400
2013-07-10,GLD,120.94999694824219,14697100
2013-07-11,GLD,124.23999786376953,11279400
2013-07-12,GLD,124.12999725341797,6583800
2013-07-15,GLD,124.18000030517578,4133200
2013-07-16,GLD,124.88999938964844,5577300
2013-07-17,GLD,123.31999969482422,10882400
2013-07-18,GLD,124.01000213623047,6150900
2013-07-19,GLD,125.11000061035156,5767800
2013-07-22,GLD,128.83999633789062,10851900
2013-07-23,GLD,129.7100067138672,8820100
2013-07-24,GLD,127.4800033569336,9979100
2013-07-25,GLD,128.6699981689453,4702400
2013-07-26,GLD,128.77999877929688,6148500
2013-07-29,GLD,128.47000122070312,3554100
2013-07-30,GLD,128.1199951171875,4487700
2013-07-31,GLD,127.95999908447266,16015300
2013-08-01,GLD,126.61000061035156,10564300
2013-08-02,GLD,126.36000061035156,6466300
2013-08-05,GLD,125.69999694824219,4003900
2013-08-06,GLD,123.97000122070312,6016200
2013-08-07,GLD,124.1500015258789,5304700
2013-08-08,GLD,126.86000061035156,8653600
2013-08-09,GLD,126.86000061035156,6192000
2013-08-12,GLD,129.1300048828125,7414300
2013-08-13,GLD,127.73999786376953,7336100
2013-08-14,GLD,129.0,8713200
2013-08-15,GLD,131.69000244140625,17226300
2013-08-16,GLD,132.5800018310547,14447100
2013-08-19,GLD,132.00999450683594,8118400
2013-08-20,GLD,132.4499969482422,7809100
2013-08-21,GLD,132.07000732421875,10720200
2013-08-22,GLD,132.80999755859375,5741800
2013-08-23,GLD,134.89999389648438,11623400
2013-08-26,GLD,135.4499969482422,7692100
2013-08-27,GLD,136.75,11283300
2013-08-28,GLD,136.7100067138672,13650400
2013-08-29,GLD,135.8699951171875,7939400
2013-08-30,GLD,134.6199951171875,7680000
2013-09-03,GLD,136.4199981689453,8100700
2013-09-04,GLD,134.66000366210938,7785400
2013-09-05,GLD,132.1999969482422,11118600
2013-09-06,GLD,134.14999389648438,8448700
2013-09-09,GLD,133.91000366210938,5090500
2013-09-10,GLD,131.74000549316406,8433100
2013-09-11,GLD,131.6999969482422,5046600
2013-09-12,GLD,127.66999816894531,12944000
2013-09-13,GLD,127.81999969482422,12060400
2013-09-16,GLD,126.44999694824219,9829100
2013-09-17,GLD,126.5,8135500
2013-09-18,GLD,132.00999450683594,24780000
2013-09-19,GLD,131.75,14353900
2013-09-20,GLD,127.95999908447266,19558200
2013-09-23,GLD,127.55000305175781,7421800
2013-09-24,GLD,127.66000366210938,7349700
2013-09-25,GLD,128.7899932861328,7519100
2013-09-26,GLD,127.79000091552734,9491300
2013-09-27,GLD,128.97000122070312,7430200
2013-09-30,GLD,128.17999267578125,8979000
2013-10-01,GLD,124.58999633789062,16721100
2013-10-02,GLD,127.05999755859375,11994200
2013-10-03,GLD,127.18000030517578,11632900
2013-10-04,GLD,126.52999877929688,6923700
2013-10-07,GLD,127.63999938964844,6732800
2013-10-08,GLD,127.4000015258789,6999700
2013-10-09,GLD,126.11000061035156,10705100
2013-10-10,GLD,124.2699966430664,10523600
2013-10-11,GLD,122.5999984741211,15972600
2013-10-14,GLD,122.83000183105469,6118200
2013-10-15,GLD,123.7300033569336,8384200
2013-10-16,GLD,123.54000091552734,8523400
2013-10-17,GLD,127.41999816894531,11785100
2013-10-18,GLD,126.8499984741211,5350500
2013-10-21,GLD,126.9800033569336,3395200
2013-10-22,GLD,129.33999633789062,8849000
2013-10-23,GLD,128.69000244140625,5092200
2013-10-24,GLD,129.89999389648438,10221400
2013-10-25,GLD,130.4600067138672,8767900
2013-10-28,GLD,130.55999755859375,6807800
2013-10-29,GLD,129.77000427246094,5328500
2013-10-30,GLD,129.60000610351562,8896000
2013-10-31,GLD,127.73999786376953,7753300
2013-11-01,GLD,126.94999694824219,9566200
2013-11-04,GLD,126.80999755859375,3819300
2013-11-05,GLD,126.55999755859375,4941200
2013-11-06,GLD,127.19999694824219,3544900
2013-11-07,GLD,126.16000366210938,7700100
2013-11-08,GLD,124.27999877929688,8427300
2013-11-11,GLD,123.87000274658203,3277700
2013-11-12,GLD,122.44999694824219,7705600
2013-11-13,GLD,122.8499984741211,5967000
2013-11-14,GLD,124.2699966430664,7669700
2013-11-15,GLD,124.31999969482422,4660700
2013-11-18,GLD,122.9000015258789,6241300
2013-11-19,GLD,122.94999694824219,3666500
2013-11-20,GLD,120.12000274658203,14281000
2013-11-21,GLD,119.94000244140625,7557500
2013-11-22,GLD,119.91999816894531,6774400
2013-11-25,GLD,120.45999908447266,7266300
2013-11-26,GLD,119.81999969482422,9053300
2013-11-27,GLD,119.45999908447266,6144600
2013-11-29,GLD,120.69999694824219,2364700
2013-12-02,GLD,117.58000183105469,10297100
2013-12-03,GLD,117.95999908447266,7004800
2013-12-04,GLD,119.95999908447266,9110700
2013-12-05,GLD,118.30000305175781,10254700
2013-12-06,GLD,118.55000305175781,7909500
2013-12-09,GLD,119.72000122070312,5510400
2013-12-10,GLD,121.81999969482422,9155600
2013-12-11,GLD,120.86000061035156,9934900
2013-12-12,GLD,118.29000091552734,8810800
2013-12-13,GLD,119.37999725341797,6482100
2013-12-16,GLD,119.69000244140625,8189500
2013-12-17,GLD,118.6500015258789,8589100
2013-12-18,GLD,117.61000061035156,16265000
2013-12-19,GLD,114.81999969482422,15955400
2013-12-20,GLD,115.94000244140625,14693700
2013-12-23,GLD,115.56999969482422,6237300
2013-12-24,GLD,116.0999984741211,3353900
2013-12-26,GLD,116.73999786376953,3868400
2013-12-27,GLD,117.12000274658203,4206200
2013-12-30,GLD,115.38999938964844,6703200
2013-12-31,GLD,116.12000274658203,12835900
2014-01-02,GLD,118.0,7551000
2014-01-03,GLD,119.29000091552734,5874400
2014-01-06,GLD,119.5,10106500
2014-01-07,GLD,118.81999969482422,6433700
2014-01-08,GLD,118.12000274658203,7428500
2014-01-09,GLD,118.45999908447266,3972800
2014-01-10,GLD,120.26000213623047,7993200
2014-01-13,GLD,121.0199966430664,5872700
2014-01-14,GLD,119.88999938964844,7505400
2014-01-15,GLD,119.66000366210938,5474300
2014-01-16,GLD,119.79000091552734,3949500
2014-01-17,GLD,120.93000030517578,7923400
2014-01-21,GLD,119.69999694824219,6763500
2014-01-22,GLD,119.19000244140625,4891800
2014-01-23,GLD,121.79000091552734,11028200
2014-01-24,GLD,122.29000091552734,8515700
2014-01-27,GLD,120.95999908447266,7528600
2014-01-28,GLD,120.94999694824219,5149500
2014-01-29,GLD,122.47000122070312,12257500
2014-01-30,GLD,119.7699966430664,8746500
2014-01-31,GLD,120.08999633789062,7983100
2014-02-03,GLD,121.31999969482422,9267300
2014-02-04,GLD,120.98999786376953,7027400
2014-02-05,GLD,121.29000091552734,6800000
2014-02-06,GLD,121.23999786376953,4745800
2014-02-07,GLD,122.16999816894531,6674700
2014-02-10,GLD,122.91999816894531,7931200
2014-02-11,GLD,124.36000061035156,11546000
2014-02-12,GLD,124.43000030517578,6651900
2014-02-13,GLD,125.48999786376953,9167900
2014-02-14,GLD,127.1500015258789,11147900
2014-02-18,GLD,127.4000015258789,7685800
2014-02-19,GLD,126.2699966430664,9384100
2014-02-20,GLD,127.5999984741211,10572900
2014-02-21,GLD,127.58000183105469,7298200
2014-02-24,GLD,128.99000549316406,12114200
2014-02-25,GLD,129.2100067138672,5786000
2014-02-26,GLD,128.11000061035156,7052900
2014-02-27,GLD,128.1999969482422,5066500
2014-02-28,GLD,127.62000274658203,10584100
2014-03-03,GLD,130.2899932861328,11741100
2014-03-04,GLD,128.67999267578125,6341700
2014-03-05,GLD,128.88999938964844,4878500
2014-03-06,GLD,130.1699981689453,5408900
2014-03-07,GLD,129.08999633789062,7575000
2014-03-10,GLD,129.1300048828125,4169900
2014-03-11,GLD,129.86000061035156,7289800
2014-03-12,GLD,131.75999450683594,11094200
2014-03-13,GLD,132.2100067138672,8007700
2014-03-14,GLD,133.10000610351562,11939600
2014-03-17,GLD,131.63999938964844,14626800
2014-03-18,GLD,130.6199951171875,6424400
2014-03-19,GLD,128.08999633789062,12932900
2014-03-20,GLD,127.86000061035156,7690800
2014-03-21,GLD,128.47000122070312,7237300
2014-03-24,GLD,126.18000030517578,13076500
2014-03-25,GLD,126.41000366210938,6566900
2014-03-26,GLD,125.41000366210938,8575400
2014-03-27,GLD,124.58999633789062,7312300
2014-03-28,GLD,124.55999755859375,7253700
2014-03-31,GLD,123.61000061035156,12379200
2014-04-01,GLD,123.38999938964844,5992000
2014-04-02,GLD,124.31999969482422,4907800
2014-04-03,GLD,123.91999816894531,3658800
2014-04-04,GLD,125.56999969482422,7278400
2014-04-07,GLD,124.91000366210938,3967200
2014-04-08,GLD,126.08999633789062,6939100
2014-04-09,GLD,126.31999969482422,5305600
2014-04-10,GLD,127.01000213623047,5003200
2014-04-11,GLD,126.93000030517578,4697200
2014-04-14,GLD,127.8499984741211,6677400
2014-04-15,GLD,125.48999786376953,9967600
2014-04-16,GLD,125.54000091552734,4071300
2014-04-17,GLD,124.75,5901900
2014-04-21,GLD,124.23999786376953,6579200
2014-04-22,GLD,123.77999877929688,6898100
2014-04-23,GLD,123.76000213623047,3736600
2014-04-24,GLD,124.55999755859375,8754200
2014-04-25,GLD,125.43000030517578,7023700
2014-04-28,GLD,124.87999725341797,4897900
2014-04-29,GLD,124.86000061035156,5241600
2014-04-30,GLD,124.22000122070312,10352900
2014-05-01,GLD,123.80000305175781,6687300
2014-05-02,GLD,125.05999755859375,9912900
2014-05-05,GLD,126.22000122070312,5196500
2014-05-06,GLD,125.9800033569336,3488000
2014-05-07,GLD,124.16999816894531,8469900
2014-05-08,GLD,124.16999816894531,3695500
2014-05-09,GLD,124.0999984741211,3120000
2014-05-12,GLD,124.94000244140625,4025500
2014-05-13,GLD,124.5999984741211,2643500
2014-05-14,GLD,125.80999755859375,4015900
2014-05-15,GLD,124.7699966430664,5861100
2014-05-16,GLD,124.5,4052100
2014-05-19,GLD,124.58000183105469,3902600
2014-05-20,GLD,124.69000244140625,3770800
2014-05-21,GLD,124.38999938964844,6846500
2014-05-22,GLD,124.66999816894531,3458800
2014-05-23,GLD,124.51000213623047,2205900
2014-05-27,GLD,121.8499984741211,10895800
2014-05-28,GLD,121.19999694824219,6736800
2014-05-29,GLD,120.94000244140625,5551900
2014-05-30,GLD,120.43000030517578,8749600
2014-06-02,GLD,119.69999694824219,5916100
2014-06-03,GLD,120.01000213623047,5008300
2014-06-04,GLD,119.76000213623047,3859500
2014-06-05,GLD,120.66000366210938,4180400
2014-06-06,GLD,120.61000061035156,4807700
2014-06-09,GLD,120.6500015258789,2788000
2014-06-10,GLD,121.38999938964844,3556600
2014-06-11,GLD,121.41000366210938,3572300
2014-06-12,GLD,122.63999938964844,7388500
2014-06-13,GLD,122.95999908447266,4026600
2014-06-16,GLD,122.41999816894531,5832800
2014-06-17,GLD,122.27999877929688,4032800
2014-06-18,GLD,122.66999816894531,4601700
2014-06-19,GLD,126.94000244140625,24374800
2014-06-20,GLD,126.5,9954700
2014-06-23,GLD,126.8499984741211,5142800
2014-06-24,GLD,126.9800033569336,6350200
2014-06-25,GLD,126.98999786376953,6692300
2014-06-26,GLD,126.7300033569336,5529800
2014-06-27,GLD,126.66000366210938,4200300
2014-06-30,GLD,128.0399932861328,18123400
2014-07-01,GLD,127.69999694824219,8145900
2014-07-02,GLD,127.69999694824219,5738900
2014-07-03,GLD,127.16000366210938,4922500
2014-07-07,GLD,127.0199966430664,4630200
2014-07-08,GLD,127.06999969482422,6216600
2014-07-09,GLD,127.83999633789062,8362700
2014-07-10,GLD,128.5399932861328,6313300
2014-07-11,GLD,128.77999877929688,4322100
2014-07-14,GLD,125.72000122070312,11465500
2014-07-15,GLD,124.52999877929688,10541700
2014-07-16,GLD,124.97000122070312,4099800
2014-07-17,GLD,127.08999633789062,11423900
2014-07-18,GLD,126.12999725341797,6460900
2014-07-21,GLD,126.33999633789062,3296300
2014-07-22,GLD,125.73999786376953,3882000
2014-07-23,GLD,125.62000274658203,3041400
2014-07-24,GLD,124.3499984741211,8111600
2014-07-25,GLD,125.79000091552734,5638800
2014-07-28,GLD,125.58000183105469,3212900
2014-07-29,GLD,125.19999694824219,5267700
2014-07-30,GLD,124.83000183105469,5614800
2014-07-31,GLD,123.38999938964844,9896500
2014-08-01,GLD,124.37999725341797,7397000
2014-08-04,GLD,123.98999786376953,6499400
2014-08-05,GLD,123.87000274658203,8342500
2014-08-06,GLD,125.66999816894531,9327800
2014-08-07,GLD,126.18000030517578,7298900
2014-08-08,GLD,126.19000244140625,5728200
2014-08-11,GLD,125.95999908447266,3163500
2014-08-12,GLD,125.98999786376953,4609700
2014-08-13,GLD,126.19999694824219,3967500
2014-08-14,GLD,126.30999755859375,3348500
2014-08-15,GLD,125.4800033569336,13070500
2014-08-18,GLD,124.95999908447266,4952500
2014-08-19,GLD,124.68000030517578,4878400
2014-08-20,GLD,124.22000122070312,4395600
2014-08-21,GLD,122.87999725341797,8008800
2014-08-22,GLD,123.19000244140625,4739200
2014-08-25,GLD,122.73999786376953,5012400
2014-08-26,GLD,123.3499984741211,3882300
2014-08-27,GLD,123.31999969482422,2576800
2014-08-28,GLD,124.0,3296700
2014-08-29,GLD,123.86000061035156,3683500
2014-09-02,GLD,121.6500015258789,10128600
2014-09-03,GLD,122.1500015258789,3414600
2014-09-04,GLD,121.4800033569336,7310600
2014-09-05,GLD,122.05999755859375,3490100
2014-09-08,GLD,120.7300033569336,7506500
2014-09-09,GLD,120.87000274658203,6157300
2014-09-10,GLD,120.26000213623047,7021500
2014-09-11,GLD,119.47000122070312,7612000
2014-09-12,GLD,118.37999725341797,8126500
2014-09-15,GLD,118.63999938964844,4775400
2014-09-16,GLD,118.83000183105469,6544500
2014-09-17,GLD,117.54000091552734,8328700
2014-09-18,GLD,117.77999877929688,5368700
2014-09-19,GLD,117.08999633789062,10930200
2014-09-22,GLD,116.8499984741211,7601600
2014-09-23,GLD,117.5999984741211,4664800
2014-09-24,GLD,117.05000305175781,5515000
2014-09-25,GLD,117.38999938964844,7631700
2014-09-26,GLD,117.05999755859375,4185200
2014-09-29,GLD,117.02999877929688,4049500
2014-09-30,GLD,116.20999908447266,10170100
2014-10-01,GLD,116.7699966430664,7018800
2014-10-02,GLD,116.73999786376953,6349900
2014-10-03,GLD,114.61000061035156,11301300
2014-10-06,GLD,116.02999877929688,7644100
2014-10-07,GLD,116.36000061035156,5274700
2014-10-08,GLD,117.47000122070312,10670900
2014-10-09,GLD,117.63999938964844,6610500
2014-10-10,GLD,117.58999633789062,4651400
2014-10-13,GLD,118.5199966430664,5396300
2014-10-14,GLD,118.58999633789062,5174800
2014-10-15,GLD,118.98999786376953,9453800
2014-10-16,GLD,119.22000122070312,6545400
2014-10-17,GLD,118.98999786376953,8059000
2014-10-20,GLD,119.80000305175781,3033700
2014-10-21,GLD,120.0199966430664,4566100
2014-10-22,GLD,119.33999633789062,3740200
2014-10-23,GLD,118.5199966430664,6417500
2014-10-24,GLD,118.3499984741211,3610600
2014-10-27,GLD,118.05999755859375,2443600
2014-10-28,GLD,118.0999984741211,3260100
2014-10-29,GLD,116.41000366210938,7900800
2014-10-30,GLD,115.19000244140625,7852200
2014-10-31,GLD,112.66000366210938,18208200
2014-11-03,GLD,112.1500015258789,6589800
2014-11-04,GLD,112.22000122070312,6430100
2014-11-05,GLD,109.79000091552734,13560100
2014-11-06,GLD,109.87999725341797,7019900
2014-11-07,GLD,112.97000122070312,10916500
