date,n_long,n_short,vol_factor,dd_factor,total_exposure,turnover,cost_bps
2014-10-31,48,0,0.8787663673476079,1.0,0.8787663673476079,1.0602468202017945,10.602468202017944
2014-11-28,48,0,0.9021196202315235,1.0,0.9015838092205848,0.7599243435845072,7.5992434358450724
2014-12-31,48,0,0.8424867870369952,1.0,0.8424867870369952,0.5917885706391253,5.917885706391252
2015-01-30,48,0,0.8278614257482405,1.0,0.8278614257482404,0.6425788567852011,6.4257885678520115
2015-02-27,48,0,0.8228126797266911,1.0,0.8228126797266911,0.674112159164898,6.74112159164898
2015-03-31,48,0,0.8166046978807893,1.0,0.8166046978807894,0.9521817455161021,9.521817455161022
2015-04-30,48,0,1.089363547323199,1.0,1.089363547323199,0.8223350459171691,8.22335045917169
2015-05-29,48,0,1.0070512971502348,1.0,1.0070512971502348,0.8919315271084836,8.919315271084836
2015-06-30,48,0,1.021580770640243,1.0,1.021580770640243,0.8350207811145949,8.35020781114595
2015-07-31,48,0,1.027526106568228,1.0,1.027526106568228,0.7342253935602913,7.342253935602913
2015-08-31,48,0,0.7803410219000344,1.0,0.7803410219000344,0.6434944725056686,6.434944725056686
2015-09-30,48,0,0.7311270687558639,1.0,0.7311270687558639,0.540208193573826,5.40208193573826
2015-10-30,49,0,0.7272074362645474,1.0,0.7272074362645475,0.5694036980132181,5.694036980132181
2015-11-30,49,0,0.7452495656790438,1.0,0.7449723679432282,0.46198179632606484,4.619817963260648
2015-12-31,49,0,0.7502989057446999,1.0,0.7502214914745539,0.5161454777032243,5.161454777032243
2016-01-29,49,0,0.7152941359163822,1.0,0.7152941359163821,0.5193654323322635,5.193654323322636
2016-02-29,49,0,0.8182720755094374,1.0,0.8182720755094374,0.7613441600342639,7.613441600342639
2016-03-31,49,0,0.9055607757276091,1.0,0.9055607757276093,0.7512931926105699,7.5129319261057
2016-04-29,49,0,0.944957292078479,1.0,0.944957292078479,0.7385231471918943,7.385231471918942
2016-05-31,49,0,0.9190674535400569,1.0,0.919067453540057,0.8502975881177252,8.502975881177251
2016-06-30,49,0,0.8914013276888676,1.0,0.8911464635093995,0.6860669347355279,6.860669347355279
2016-07-29,49,0,1.0525426362417445,1.0,1.0525426362417447,0.787904754656807,7.87904754656807
2016-08-31,49,0,1.2797648727853168,1.0,1.2797648727853168,1.0338944349288248,10.338944349288248
2016-09-30,50,0,0.9630613193405431,1.0,0.9625518616383543,1.0303991387487543,10.303991387487544
2016-10-31,50,0,0.9544830858246001,1.0,0.9539729693826843,0.883049943509562,8.83049943509562
2016-11-30,50,0,0.9289264303858069,1.0,0.9279406780116652,0.9049415627329223,9.049415627329223
2016-12-30,50,0,1.0029106196505186,1.0,1.0029106196505186,0.9215818561328012,9.215818561328012
2017-01-31,51,0,0.9753679801075792,1.0,0.9753679801075792,0.9319956660334346,9.319956660334347
2017-02-28,50,0,0.9721364879555542,1.0,0.9721364879555543,0.7827834636822588,7.827834636822589
2017-03-31,51,0,1.2033568290294436,1.0,1.2033568290294436,1.0280523715121748,10.280523715121747
2017-04-28,50,0,1.1957314444994145,1.0,1.1957314444994145,0.88035726128253,8.8035726128253
2017-05-31,50,0,1.154102218481416,1.0,1.1540760269033024,1.0042250435685496,10.042250435685498
2017-06-30,52,0,1.1013002488372825,1.0,1.1013002488372825,0.8970427761891943,8.970427761891942
2017-07-31,52,0,1.1396444431197525,1.0,1.1396444431197528,0.8234811762611443,8.234811762611443
2017-08-31,52,0,1.0499339158534344,1.0,1.0497516054827565,0.8524624125742234,8.524624125742234
2017-09-29,52,0,1.0821631318956235,1.0,1.0818907457460423,0.760286456288031,7.60286456288031
2017-10-31,52,0,1.1099211193227376,1.0,1.1099211193227374,1.061496593016383,10.61496593016383
2017-11-30,51,0,1.1745540022100311,1.0,1.1745540022100314,1.1359791288370218,11.359791288370218
2017-12-29,51,0,1.2070004458865882,1.0,1.2070004458865882,0.9482929788660195,9.482929788660195
2018-01-31,52,0,1.08009679621017,1.0,1.0800967962101697,0.9141754618014176,9.141754618014177
2018-02-28,52,0,0.8121200031371075,1.0,0.8121200031371077,0.8359223051619609,8.35922305161961
2018-04-30,52,0,0.7491922751088747,1.0,0.7491922751088745,0.6585383933186388,6.585383933186389
2018-05-31,52,0,0.7617548795887455,1.0,0.7617548795887455,0.6762025294382668,6.762025294382668
2018-06-29,52,0,0.7701382020273423,1.0,0.7701382020273424,0.5234255735404917,5.234255735404917
2018-07-31,52,0,0.800290300904809,1.0,0.8002903009048089,0.5569958357648056,5.569958357648056
2018-08-31,52,0,1.1341649039514126,1.0,1.1341649039514121,0.8089140748666686,8.089140748666685
2018-09-28,52,0,1.3191064813218185,1.0,1.3191064813218187,0.9301169355913271,9.30116935591327
2018-10-31,53,0,0.6790310072953539,0.75,0.5092732554715156,1.1122682976194351,11.122682976194351
2018-11-30,53,0,0.6706172605146037,0.75,0.5029629453859529,0.45863242166833096,4.58632421668331
2018-12-31,53,0,0.6487281171824181,0.5,0.3243640585912091,0.4115879201121959,4.11587920112196
2019-01-31,53,0,0.6582232170323556,0.75,0.4936674127742667,0.3345019032164333,3.345019032164333
2019-02-28,53,0,0.6750390966140323,0.75,0.5062793224605241,0.3482225194403812,3.482225194403812
2019-03-29,53,0,0.6930175778354241,0.75,0.519763183376568,0.3526281564503032,3.526281564503032
2019-04-30,53,0,1.1142140417888358,0.75,0.835660531341627,0.5922691001843641,5.92269100184364
2019-05-31,53,0,1.2986384195601597,0.75,0.97397881467012,0.7820001722773856,7.820001722773856
2019-06-28,53,0,1.4635962099809847,1.0,1.4635962099809845,0.9778592944473782,9.77859294447378
2019-07-31,53,0,1.2619811669876264,1.0,1.2619811669876262,1.3579831913480602,13.579831913480604
2019-08-30,53,0,0.8247473010780398,1.0,0.8247473010780397,1.114620725911972,11.14620725911972
2019-09-30,53,0,0.7941873505306751,1.0,0.7941873505306751,0.7123989976055911,7.1239899760559116
2019-10-31,53,0,0.7755795226561687,1.0,0.7755795226561688,0.6608545229194814,6.608545229194815
2019-11-29,53,0,0.7996702612720179,1.0,0.799670261272018,0.6716000994464787,6.716000994464787
2019-12-31,53,0,0.8415945378289045,1.0,0.8415945378289045,0.7605849159186152,7.605849159186153
