date,n_long,n_short,vol_factor,dd_factor,total_exposure,turnover,cost_bps
2014-12-31,90,90,2.0,1.0,1.0,1.301330436448814,13.01330436448814
2015-01-30,90,90,1.848604373269548,1.0,0.924302186634774,1.5400179621270715,15.400179621270716
2015-02-27,90,90,1.5608724709878334,1.0,0.7804362354939165,1.3887298615517287,13.887298615517288
2015-03-31,91,91,1.4902957054073083,1.0,0.7451478527036541,1.2066166205727797,12.066166205727798
2015-04-30,91,91,1.5254868526571048,1.0,0.7627434263285525,0.9787319930612439,9.787319930612439
2015-05-29,91,91,1.506117285980604,1.0,0.7530586429903021,0.9851874128606488,9.85187412860649
2015-06-30,91,91,1.5241089784661883,1.0,0.7620544892330943,0.8688765192721519,8.688765192721519
2015-07-31,91,91,1.6366376703989094,1.0,0.8183188351994547,1.1795323805865556,11.795323805865555
2015-08-31,91,91,1.7210267171387237,1.0,0.8605133585693618,1.1390814941963192,11.390814941963193
2015-09-30,92,92,1.5804575446911098,1.0,0.7902287723455549,0.8827084304634344,8.827084304634344
2015-10-30,92,92,1.381097809854638,1.0,0.6905489049273191,0.9128968861672367,9.128968861672368
2015-11-30,92,92,1.3216353833063679,1.0,0.660817691653184,0.953538209113834,9.535382091138342
2015-12-31,92,92,1.2413649694242195,1.0,0.62068248471211,0.7921028824109815,7.921028824109815
2016-01-29,92,92,1.2105892466512025,1.0,0.6052946233256014,0.6737368359557369,6.737368359557369
2016-02-29,92,92,1.1692121518677183,1.0,0.5846060759338592,1.1143597480690555,11.143597480690556
2016-03-31,92,92,1.1621612091789255,1.0,0.5810806045894629,0.7448893570004795,7.448893570004795
2016-04-29,92,92,1.251078760153458,1.0,0.625539380076729,0.7728578117481927,7.728578117481927
2016-05-31,92,92,1.236628299347834,1.0,0.6183141496739171,0.739163239361873,7.39163239361873
2016-06-30,92,92,1.1290998021440681,1.0,0.5645499010720342,0.7837543332601122,7.837543332601122
2016-07-29,92,92,1.123162448906451,1.0,0.5615812244532254,0.7793299538466837,7.793299538466837
2016-08-31,92,92,1.1975243847041166,0.75,0.4490716442640436,0.8266221187171601,8.2662211871716
2016-09-30,93,93,1.3096750309510548,0.75,0.49112813660664556,0.7378497449403203,7.378497449403203
2016-10-31,93,93,1.4131424512710595,0.75,0.5299284192266475,0.7676885232547703,7.676885232547703
2016-11-30,93,93,1.4531189544660503,0.75,0.544919607924769,0.998321556532468,9.98321556532468
2016-12-30,93,93,2.0,0.5,0.4999999031038928,0.9692347237989196,9.692347237989196
2017-01-31,93,93,2.0,0.5,0.5,0.8319375388887726,8.319375388887726
2017-02-28,93,93,2.0,0.5,0.5,0.7959886896815462,7.959886896815462
2017-03-31,93,93,2.0,0.5,0.5,0.6859372608071328,6.859372608071328
2017-04-28,93,93,2.0,0.5,0.4999997585314529,0.7077635265204913,7.077635265204914
2017-05-31,93,93,2.0,0.75,0.7500000000000001,1.1473942340913519,11.473942340913519
2017-06-30,93,93,2.0,0.75,0.75,1.047410329519977,10.47410329519977
2017-07-31,93,93,1.9523092650380165,0.75,0.7321159743892565,0.9765889482740706,9.765889482740706
2017-08-31,93,93,1.8784597957200817,0.75,0.7044222067541972,1.065907099201028,10.659070992010282
2017-09-29,94,94,1.761457531985048,0.75,0.660546574494393,0.8592131973653174,8.592131973653174
2017-10-31,94,94,1.7426339115449794,1.0,0.8713169557724896,1.1835107976312078,11.835107976312079
2017-11-30,94,94,1.5601397541628812,0.75,0.5850524078110805,1.4459904127051009,14.459904127051008
2017-12-29,94,94,1.6100090407426355,0.75,0.6037533902784883,0.6911617836472774,6.911617836472774
2018-01-31,94,94,1.7256853374543895,0.75,0.6471320015453961,0.8614983180753621,8.614983180753622
2018-02-28,94,94,1.7577629469705165,1.0,0.8788814734852584,1.1460475084076358,11.460475084076357
2018-04-30,94,94,1.448589194410797,1.0,0.7242945972053983,1.3360433433900056,13.360433433900058
2018-05-31,95,95,1.4679591500725753,1.0,0.7339795750362875,1.1113484628778856,11.113484628778856
2018-06-29,95,95,1.4910882158163152,1.0,0.7455441079081578,1.0240969455142825,10.240969455142825
2018-07-31,94,94,1.401563939228818,0.75,0.5255864772108066,1.0139314836568798,10.139314836568797
2018-08-31,94,94,1.4185602882902386,1.0,0.7092801441451194,0.9997912679835195,9.997912679835196
2018-09-28,95,95,1.6775107930252702,1.0,0.8387553965126351,1.0641923672328868,10.641923672328867
2018-10-31,95,95,1.2580075614569195,1.0,0.6290037807284597,1.092845597576743,10.92845597576743
2018-11-30,95,95,1.206162162972413,0.75,0.4523108111146548,0.8931487294465768,8.931487294465768
2018-12-31,95,95,1.2691075950499526,1.0,0.6345537975249764,0.7850022735746764,7.850022735746765
2019-01-31,95,95,1.266443700120597,0.75,0.474916387545224,1.0820516014663877,10.820516014663877
2019-02-28,95,95,1.280724462284306,0.75,0.48027167335661464,0.7837790724538215,7.837790724538215
2019-03-29,95,95,1.3520577053566394,0.75,0.5070216395087397,0.7785713512692256,7.785713512692257
2019-04-30,95,95,1.7366288221250112,0.75,0.6512358082968793,0.8650104999395606,8.650104999395605
2019-05-31,95,95,1.9033491028802356,1.0,0.9516745514401181,1.347063456875605,13.470634568756049
2019-06-28,95,95,1.4883144909297286,0.75,0.5581179340986484,1.2704489418961984,12.704489418961984
2019-07-31,95,95,1.5446065285003288,0.75,0.5792274481876234,0.6597307153476065,6.5973071534760654
2019-08-30,95,95,1.4620762394101754,1.0,0.7310381197050878,0.911366524073682,9.11366524073682
2019-09-30,95,95,1.1136948677843141,0.75,0.41763557541911783,1.0629857232798212,10.629857232798212
2019-10-31,95,95,1.1037001850646602,0.75,0.4138875693992474,0.6942460020078449,6.94246002007845
2019-11-29,95,95,1.1198802442562652,0.75,0.41995509159609934,0.6159621073454198,6.159621073454199
2019-12-31,95,95,1.2743673318711004,0.75,0.47788774945166257,0.7479393662190574,7.479393662190574
