index,SPX Index_PX_OPEN,SPX Index_PX_HIGH,SPX Index_PX_LOW,SPX Index_PX_LAST,SPX Index_PX_VOLUME,return,momentum_5d,momentum_21d,ma_21d,ma_50d,volatility_21d,rsi_14
11/7/1995,588.46,588.46,584.24,586.32,304113500,-0.003636611,0.008288908,0.013745526,584.4985714,580.432,0.005186003,48.81627139
11/8/1995,586.32,591.71,586.32,591.71,263121600,0.009192932,0.012820513,0.024570578,585.1742857,581.0662,0.005480364,51.35899812
11/9/1995,591.71,593.9,590.89,593.26,274661900,0.002619526,0.006002849,0.023815276,585.8314286,581.713,0.005467959,56.96000418
11/10/1995,593.26,593.26,590.39,592.72,231126300,-0.000910225,0.003640551,0.016498028,586.2895238,582.3298,0.005353559,59.57743681
11/13/1995,592.72,593.72,590.58,592.3,215804800,-0.000708598,0.006525507,0.013344739,586.6609524,582.899,0.005349868,57.42999349
11/14/1995,592.3,592.3,588.98,589.29,261394200,-0.005081884,0.005065493,0.010737012,586.9590476,583.3014,0.00545399,59.06031644
11/15/1995,589.29,593.97,588.36,593.96,290370600,0.007924791,0.003802538,0.012236273,587.3009524,583.7772,0.005543851,73.35744272
11/16/1995,593.96,597.91,593.52,597.34,316934200,0.005690619,0.006877254,0.016852785,587.772381,584.3182,0.005654146,73.57537208
11/17/1995,597.34,600.14,597.3,600.07,304179600,0.004570261,0.012400459,0.015948531,588.2209524,584.866,0.005620623,72.91790966
11/20/1995,600.07,600.4,596.17,596.85,239518500,-0.005366041,0.007681918,0.015984067,588.6680952,585.3248,0.005618718,70.25624997
11/21/1995,596.85,600.28,595.42,600.24,302837700,0.005679819,0.018581683,0.025946057,589.3909524,585.7994,0.005600812,70.70923757
11/22/1995,600.24,600.71,598.4,598.4,272374000,-0.00306544,0.007475251,0.020220275,589.9557143,586.192,0.005668835,62.42638912
11/24/1995,598.4,600.24,598.4,599.97,77583700,0.002623663,0.004402853,0.030044466,590.7890476,586.5192,0.005378478,63.15892466
11/27/1995,599.97,603.35,599.97,601.32,271931000,0.002250113,0.00208309,0.042655015,591.9604762,586.8786,0.004715096,68.36036228
11/28/1995,601.32,606.45,599.02,606.45,287806600,0.008531231,0.016084443,0.046144558,593.2342857,587.3522,0.004882207,76.43517253
11/29/1995,606.45,607.66,605.47,607.64,274708800,0.001962239,0.012328402,0.041817402,594.3957143,587.821,0.004797063,73.44505805
11/30/1995,607.64,608.69,605.37,605.37,286977000,-0.003735765,0.011647727,0.041049011,595.532381,588.193,0.004837622,67.52542392
12/1/1995,605.37,608.11,605.37,606.98,261464300,0.002659531,0.011683918,0.038957927,596.6161905,588.6726,0.004800184,69.99543995
12/4/1995,606.98,613.83,606.84,613.68,286710900,0.011038255,0.020554779,0.040629451,597.7571429,589.3116,0.004939497,75.42146556
12/5/1995,613.68,618.48,613.14,617.68,315448500,0.006518055,0.018517602,0.045904804,599.0480952,590.029,0.005038657,83.01039455
12/6/1995,617.68,621.11,616.69,620.18,311591200,0.004047403,0.020637219,0.053903409,600.5585714,590.8044,0.004877608,82.03789959
12/7/1995,620.18,620.19,615.21,616.17,268875300,-0.006465865,0.017840329,0.050910765,601.98,591.507,0.005090435,72.80381052
12/8/1995,616.17,617.82,614.32,617.48,237600200,0.002126037,0.017298758,0.04355174,603.2071429,592.1392,0.00484519,71.79769354
12/11/1995,617.48,620.9,617.14,619.52,239342400,0.003303751,0.00951636,0.044263898,604.457619,592.8414,0.004851556,79.27252425
12/12/1995,619.52,619.55,617.68,618.78,254373800,-0.001194473,0.001780857,0.043966797,605.6985714,593.5826,0.004860691,75.70379581
12/13/1995,618.78,622.02,618.27,621.69,290291800,0.004702802,0.002434777,0.049620125,607.0980952,594.3696,0.004849879,81.36648969
12/14/1995,621.69,622.88,616.13,616.92,337255700,-0.007672634,0.001217197,0.046886932,608.4138095,595.0786,0.005075291,71.19880884
12/15/1995,616.92,617.72,614.46,616.34,542208800,-0.000940154,-0.001846214,0.037679305,609.4795238,595.7528,0.004941944,69.16880188
12/18/1995,616.34,616.34,606.13,606.81,323949900,-0.015462245,-0.020515883,0.015853618,609.9304762,596.2392,0.006119299,50.61739277
12/19/1995,606.81,611.94,605.05,611.93,363148600,0.008437567,-0.01107017,0.019764361,610.4952381,596.9104,0.00629514,54.7010459
12/20/1995,611.93,614.27,605.93,605.94,312524000,-0.009788701,-0.02533417,0.015229957,610.9280952,597.4788,0.006584389,50.77605908
12/21/1995,605.94,610.52,605.94,610.49,306766300,0.007508994,-0.010422745,0.017076503,611.4161905,598.0994,0.006664604,53.45196889
12/22/1995,610.49,613.5,610.45,611.96,204344800,0.002407902,-0.007106467,0.022660428,612.0619048,598.6766,0.006611549,48.46632756
12/26/1995,611.96,614.5,611.96,614.3,137436900,0.003823779,0.012343238,0.023884528,612.7442857,599.2726,0.006630641,46.68356169
12/27/1995,614.3,615.73,613.75,614.53,172581300,0.00037441,0.004248852,0.021968336,613.3733333,599.9026,0.006627652,44.04466223
12/28/1995,614.53,615.5,612.4,614.12,204321800,-0.000667177,0.013499686,0.012647374,613.7385714,600.4494,0.006409297,47.77801883
12/29/1995,614.12,615.93,612.36,615.93,229862900,0.002947307,0.008910875,0.013642946,614.1333333,601.0192,0.006423215,48.39750713
1/2/1996,615.93,620.74,613.17,620.73,277459900,0.007793093,0.014331002,0.025372912,614.8647619,601.6208,0.006520212,51.53990238
1/3/1996,620.73,623.25,619.56,621.32,357813200,0.000950494,0.011427641,0.023625161,615.547619,602.298,0.006511931,53.00462835
1/4/1996,621.32,624.49,613.96,617.7,416563300,-0.005826305,0.005158414,0.006550645,615.7390476,602.9508,0.006264472,45.90240757
1/5/1996,617.7,617.7,612.02,616.71,350882500,-0.00160272,0.004217417,-0.001570392,615.6928571,603.5542,0.006112162,49.96807575
1/8/1996,616.71,618.46,616.49,618.46,90279700,0.002837638,0.00410761,-0.002773388,615.6109524,604.274,0.006077144,52.65094792
1/9/1996,618.46,619.15,608.21,609.45,354902800,-0.014568444,-0.018172152,-0.010906081,615.2909524,604.9286,0.006723401,53.32772608
1/10/1996,609.45,609.45,597.29,598.48,427281600,-0.017999836,-0.036760446,-0.030770227,614.3861905,605.3042,0.00769456,36.21337072
1/11/1996,598.48,602.71,597.54,602.69,326168900,0.007034487,-0.024299822,-0.027166193,613.5847619,605.693,0.007851485,46.73421029
1/12/1996,602.69,604.8,597.46,601.81,303013500,-0.00146012,-0.024160464,-0.027424933,612.7766667,606.0992,0.007851553,40.07344267
1/15/1996,601.81,603.43,598.47,599.82,255708700,-0.003306691,-0.030139378,-0.035178304,611.7352381,606.4112,0.007739429,36.18528352
1/16/1996,599.82,608.44,599.05,608.44,365542400,0.014370978,-0.001657232,-0.013745704,611.3314286,606.7856,0.008355678,44.41955011
1/17/1996,608.44,609.93,604.7,606.37,438838800,-0.003402143,0.013183398,-0.016176137,610.8566667,607.1016,0.008377557,42.39127662
1/18/1996,606.37,608.27,604.12,608.24,373094100,0.003083926,0.009208714,0.002356586,610.9247619,607.4972,0.007698279,44.75344229
1/19/1996,608.24,612.92,606.76,611.83,421050200,0.005902275,0.016649773,-0.000163417,610.92,608.0074,0.007580634,46.5645515
1/22/1996,611.83,613.45,610.95,613.4,308657900,0.002566072,0.022640125,0.01231145,611.2752381,608.4412,0.007253728,43.27517208
1/23/1996,613.4,613.4,610.65,612.79,316949600,-0.000994457,0.007149431,0.003767465,611.3847619,608.8318,0.007084604,42.13397203
1/24/1996,612.79,619.96,612.79,619.96,392796300,0.011700583,0.022412059,0.01307275,611.7657143,609.3766,0.007506836,52.29083481
1/25/1996,619.96,620.15,616.62,617.03,361148100,-0.004726111,0.014451532,0.004444083,611.8957143,609.8712,0.007557529,50.55248237
1/26/1996,617.03,621.7,615.26,621.62,297272000,0.00743886,0.016001177,0.011537272,612.2333333,610.5178,0.007719378,52.86103126
1/29/1996,621.62,624.22,621.42,624.22,267370600,0.00418262,0.017639387,0.016446297,612.7142857,611.123,0.007752836,63.83161724
1/30/1996,624.22,630.29,624.22,630.15,349604300,0.009499856,0.028329444,0.023087039,613.3914286,611.7792,0.007972093,82.56600168
1/31/1996,630.15,636.18,629.48,636.02,375493100,0.009315242,0.025904897,0.024632288,614.1195238,612.4982,0.00804243,83.05120865
2/1/1996,636.02,638.46,634.54,638.46,342361800,0.003836357,0.034730888,0.027586429,614.9357143,613.3304,0.008062757,85.26032574
2/2/1996,638.46,639.26,634.29,635.84,332192700,-0.004103624,0.022875712,0.029367007,615.7995238,614.0424,0.007994808,84.4621082
2/5/1996,635.84,641.43,633.71,641.43,308480300,0.00879152,0.027570408,0.04008367,616.9766667,614.903,0.00811976,83.37222838
2/6/1996,641.43,646.67,639.68,646.33,373887700,0.007639181,0.025676426,0.045063545,618.3038095,615.8302,0.008214396,88.27391685
2/7/1996,646.33,649.93,645.59,649.93,363659000,0.00556991,0.021870381,0.066420543,620.2314286,616.8024,0.007290657,88.61183253
2/8/1996,649.93,656.54,647.93,656.07,365490300,0.009447171,0.027581994,0.096227109,622.9738095,617.7948,0.005579897,89.06132772
2/9/1996,656.07,661.08,653.64,656.37,388620000,0.000457268,0.032287997,0.089067348,625.53,618.7694,0.005609103,88.79830846
2/12/1996,656.37,662.95,656.34,661.45,302450700,0.007739537,0.031211512,0.099101045,628.37,619.891,0.005512699,90.65120436
2/13/1996,661.45,664.23,657.92,660.51,339660900,-0.00142112,0.021939257,0.101180354,631.26,620.9616,0.005392827,87.82101301
2/14/1996,660.51,661.53,654.36,655.58,302209700,-0.007463929,0.008693244,0.077476826,633.5047619,621.7996,0.005520989,85.05437542
2/15/1996,655.58,656.84,651.15,651.32,297795800,-0.006498063,-0.007240081,0.074129657,635.6452381,622.4724,0.005753048,77.33188373
2/16/1996,651.32,651.42,646.99,647.98,333953800,-0.005128048,-0.012782425,0.065336052,637.537619,623.0284,0.006049,71.67811532
2/20/1996,647.98,647.98,638.79,640.65,298759800,-0.011312078,-0.031446065,0.047104588,638.91,623.518,0.006765134,59.5067323
2/21/1996,640.65,648.11,640.65,648.1,326051300,0.011628814,-0.018788512,0.056569938,640.562381,624.1304,0.007070741,60.5358137
2/22/1996,648.1,659.75,648.1,658.86,381097700,0.016602376,0.005003203,0.075180731,642.7561905,624.9172,0.007637518,65.38926004
2/23/1996,658.86,663,652.25,659.08,343418000,0.00033391,0.011914266,0.063100845,644.6190476,625.7232,0.007426059,68.18723712
2/26/1996,659.08,659.08,650.16,650.46,289023200,-0.013078837,0.003827279,0.054178889,646.2109524,626.2986,0.008054533,56.95746743
2/27/1996,650.46,650.62,643.87,647.24,315079100,-0.004950343,0.010286428,0.04121489,647.4309524,626.905,0.008131632,50.94782213
2/28/1996,647.24,654.39,643.99,644.75,334655400,-0.003847105,-0.005168955,0.032889046,648.4085714,627.4732,0.008210133,46.2513513
2/29/1996,644.75,646.95,639.01,640.43,336651900,-0.006700271,-0.027972559,0.016313576,648.8980952,628.1456,0.008189258,37.83579974
3/1/1996,640.43,644.38,635,644.37,410849600,0.006152117,-0.02231899,0.013128518,649.2957143,628.7944,0.008052812,41.27763883
3/4/1996,644.37,653.54,644.37,650.81,331942300,0.009994258,0.000538081,0.01934342,649.8838095,629.6918,0.008283375,42.53728045
3/5/1996,650.81,655.8,648.77,655.79,318294400,0.007652003,0.013209938,0.031375818,650.8338095,630.5978,0.008322235,47.02933921
3/6/1996,655.79,656.97,651.61,652,327454700,-0.005779289,0.011244668,0.016478805,651.3371429,631.3986,0.008291725,47.75183892
3/7/1996,652,653.65,649.54,653.65,323439500,0.002530675,0.020642381,0.011325484,651.6857143,632.1856,0.008155206,51.93877276
3/8/1996,653.65,653.65,627.63,633.5,428339800,-0.030826895,-0.01686919,-0.025279646,650.9033333,632.565,0.010553883,41.77987897
3/11/1996,633.5,640.41,629.95,640.02,352071100,0.010292028,-0.01657934,-0.024463853,650.1390476,633.083,0.010597879,50.00131976
3/12/1996,640.02,640.02,628.82,637.09,345992500,-0.004577982,-0.028515226,-0.029373676,649.2209524,633.5062,0.010617236,43.43026014
3/13/1996,637.09,640.52,635.19,638.55,321921200,0.00229167,-0.020628834,-0.034620909,648.1304762,633.8626,0.010448882,36.00367208
3/14/1996,638.55,644.17,638.55,640.87,362407300,0.003633232,-0.019551748,-0.029734599,647.1952381,634.2536,0.010511814,37.883742
3/15/1996,640.87,642.87,638.35,641.43,452375400,0.000873812,0.012517758,-0.021583941,646.5214286,634.7282,0.010427791,43.37569017
3/18/1996,641.43,652.65,641.43,652.65,337433400,0.017492166,0.019733758,0.002042007,646.5847619,635.447,0.011087038,54.07498782
3/19/1996,652.65,656.18,649.8,651.69,333059400,-0.001470926,0.022916699,0.005725485,646.7614286,636.1116,0.011028457,55.24026339
3/20/1996,651.69,653.13,645.57,649.98,322984900,-0.002623947,0.01789993,0.014563334,647.2057143,636.9222,0.010728765,57.36075606
3/21/1996,649.98,651.54,648.1,649.19,278966200,-0.001215422,0.012982352,0.001681839,647.257619,637.9364,0.010439418,54.08149674
3/22/1996,649.19,652.08,649.19,650.62,247074600,0.002202745,0.014327362,-0.012506451,646.8652381,638.895,0.009753915,50.25350693
3/25/1996,650.62,655.5,648.82,650.04,260352600,-0.000891457,-0.003999081,-0.013716089,646.4347619,639.8596,0.009752006,45.34637724
3/26/1996,650.04,654.31,648.15,652.97,310966200,0.004507415,0.001964124,0.003858808,646.5542857,640.9226,0.009375725,51.29761408
3/27/1996,652.97,653.94,647.6,648.91,287656500,-0.006217744,-0.001646204,0.002580187,646.6338095,641.732,0.009414707,46.33556281
3/28/1996,648.91,649.58,646.36,648.94,277638500,4.62E-05,-0.000385095,0.006498643,646.8333333,642.5834,0.009369971,70.86318641
3/29/1996,648.94,650.96,644.89,645.5,295751200,-0.005300952,-0.007869417,0.007916556,647.0747619,643.3286,0.009322175,58.20013633
4/1/1996,645.5,653.87,645.5,653.73,303114700,0.012749806,0.005676574,0.014525816,647.5204762,644.1666,0.009631169,71.19447139
4/2/1996,653.73,655.27,652.81,655.26,294140400,0.002340416,0.003507052,0.006837633,647.732381,645.0038,0.009405288,71.21727851
4/3/1996,655.26,655.89,651.81,655.88,285810600,0.000946189,0.010741089,0.000137239,647.7366667,645.8656,0.009258272,69.9037357
4/4/1996,655.88,656.68,654.89,655.86,280150100,-3.05E-05,0.010663544,0.005920245,647.9204762,646.5836,0.009161852,69.41386515
4/8/1996,655.86,655.86,638.04,644.24,347147100,-0.017717196,-0.001951975,-0.014396084,647.472381,647.1278,0.009949322,39.12192728
4/9/1996,644.24,646.33,640.84,642.19,351406300,-0.003182044,-0.017652548,0.013717443,647.8861905,647.5392,0.007206775,38.00570373
4/10/1996,642.19,642.78,631.76,633.5,388910600,-0.013531821,-0.033208192,-0.010187182,647.5757143,647.7248,0.007486684,32.15691959
4/11/1996,633.5,635.26,624.14,631.18,425369000,-0.003662194,-0.037659328,-0.009276554,647.2942857,647.7454,0.007464136,31.08390456
4/12/1996,631.18,637.14,631.18,636.71,309639900,0.008761368,-0.029198305,-0.002881528,647.2066667,647.7592,0.00771097,36.7419482
4/15/1996,636.71,642.49,636.71,642.49,247966200,0.009077916,-0.002716379,0.002527814,647.2838095,647.8398,0.007931474,43.634112
4/16/1996,642.49,645.57,642.15,645,347870200,0.003906676,0.004375652,0.005565689,647.4538095,648.023,0.007972814,43.24699869
4/17/1996,645,645,638.71,641.61,330340500,-0.005255814,0.012801894,-0.016915652,646.9280952,648.0266,0.007006157,43.72787943
4/18/1996,641.61,644.66,640.76,643.61,314881600,0.003117158,0.019693273,-0.012398533,646.5433333,647.9722,0.007055183,45.65696507
4/19/1996,643.61,647.32,643.61,645.07,331471500,0.002268454,0.013129996,-0.007554079,646.3095238,647.875,0.007064743,49.87776757
4/22/1996,645.07,650.91,645.07,647.89,280951100,0.004371619,0.0084048,-0.002002495,646.247619,647.7114,0.007134868,44.50566927
4/23/1996,647.89,651.59,647.7,651.58,312164500,0.005695411,0.01020155,0.001475516,646.2933333,647.6156,0.00723059,46.78944365
4/24/1996,651.58,653.37,648.25,650.17,368255200,-0.002163971,0.013341438,0.000199988,646.2995238,647.39,0.00724459,44.95726658
4/25/1996,650.17,654.18,647.06,652.87,341191300,0.00415276,0.014387595,-0.000153146,646.2947619,647.2372,0.007234048,47.60449789
4/26/1996,652.87,656.43,651.96,653.46,291516300,0.000903702,0.01300634,0.007011758,646.5114286,647.1948,0.007092666,60.32050917
4/29/1996,653.46,654.71,651.6,654.16,227123200,0.001071221,0.009677569,0.008043887,646.76,647.2516,0.007093948,63.77131457
4/30/1996,654.16,654.59,651.05,654.17,260762100,1.53E-05,0.003974953,0.013431448,647.1728571,647.3754,0.006973964,79.63753076
5/1/1996,654.17,656.44,652.26,654.58,276457300,0.000626748,0.006782841,0.001300231,647.2133333,647.654,0.006401301,85.56127995
5/2/1996,654.58,654.58,642.13,643.38,332010500,-0.017110208,-0.014535819,-0.018130208,646.647619,647.5596,0.007389078,58.93664713
5/3/1996,643.38,648.45,640.23,641.63,330999300,-0.00272001,-0.018103633,-0.021726535,645.9690476,647.215,0.007387959,48.94999415
5/6/1996,641.63,644.64,636.19,640.81,285446700,-0.001277995,-0.020407851,-0.02294697,645.252381,646.8496,0.007384625,43.78759389
5/7/1996,640.81,641.4,636.96,638.26,293029500,-0.003979339,-0.024320895,-0.009282255,644.967619,646.6056,0.006376681,44.91735728
5/8/1996,638.26,644.79,630.07,644.77,351900900,0.010199605,-0.014986709,0.004017503,645.0904762,646.5562,0.006745304,51.81525685
5/9/1996,644.77,647.95,643.18,645.44,280859300,0.00103913,0.00320184,0.018847672,645.6590476,646.57,0.00596508,50.74462826
5/10/1996,645.44,653,645.44,652.09,287995100,0.010303049,0.01630223,0.033128426,646.6547619,646.8032,0.00620394,55.51384588
5/13/1996,652.09,662.16,652.09,661.51,281873800,0.014445859,0.032302867,0.038950229,647.8357143,647.146,0.006641885,61.07419383
5/14/1996,661.51,666.96,661.51,665.6,329077100,0.006182824,0.042835208,0.035969431,648.9361905,647.4418,0.006512985,66.11060573
5/15/1996,665.6,669.82,664.46,665.42,329248600,-0.000270433,0.032026924,0.031658915,649.9085714,647.6344,0.006506145,63.84940301
5/16/1996,665.42,667.11,662.79,664.85,281427000,-0.000856602,0.030072509,0.036221381,651.0152381,647.8914,0.006346421,62.60311209
5/17/1996,664.85,669.84,664.85,668.91,310475100,0.006106641,0.025793985,0.03930952,652.22,648.1966,0.006412629,65.10943019
5/20/1996,668.91,673.66,667.64,673.15,259364000,0.00633867,0.017596106,0.04353016,653.5571429,648.9896,0.006486759,67.81792855
5/21/1996,673.15,675.56,672.26,672.76,274106900,-0.000579366,0.010757212,0.038386146,654.7414286,649.6444,0.006488176,67.08753132
5/22/1996,672.76,678.42,671.23,678.42,304287100,0.008413104,0.019536533,0.041192179,656.0195238,650.471,0.006595651,86.68217009
5/23/1996,678.42,681.1,673.45,676,304319500,-0.003567112,0.0167707,0.039728071,657.2495238,651.22,0.006646268,85.68395232
5/24/1996,676,679.72,676,678.51,221611600,0.003713018,0.014351707,0.03927275,658.4704762,651.9728,0.006639432,87.82435555
5/28/1996,678.51,679.98,671.52,672.23,241993900,-0.009255575,-0.001366709,0.028724023,659.3642857,652.5888,0.007068619,82.12266484
5/29/1996,672.23,673.73,666.09,667.93,265684600,-0.00639662,-0.00717938,0.021049896,660.02,652.8944,0.007269566,72.98793516
5/30/1996,667.93,673.51,664.56,671.7,275972400,0.005644304,-0.009905368,0.026797316,660.8547619,653.2946,0.007334249,74.50359789
5/31/1996,671.7,673.46,667,669.12,264916600,-0.003841,-0.010177515,0.022212717,661.5471429,653.6774,0.007418634,67.24462616
6/3/1996,669.12,669.12,665.19,667.68,230166200,-0.00215208,-0.015961445,0.037769281,662.7042857,654.0472,0.006204198,57.48592098
6/4/1996,667.68,672.6,667.68,672.56,283625200,0.00730889,0.000490903,0.048205352,664.1771429,654.486,0.006226016,58.22880019
6/5/1996,672.56,678.45,672.09,678.44,264384300,0.008742714,0.015735182,0.058722554,665.9690476,655.054,0.006324301,63.45319847
6/6/1996,678.44,680.32,673.02,673.03,317150600,-0.007974176,0.001980051,0.054476232,667.6247619,655.4552,0.006590978,57.81013475
6/7/1996,672.55,673.31,662.48,673.31,330626000,0.000416029,0.006261956,0.044263846,668.9838095,655.9432,0.006365117,54.58068159
6/10/1996,673.31,673.61,670.15,672.16,220798900,-0.00170798,0.006709801,0.041398116,670.2561905,656.4076,0.00641569,49.11360321
6/11/1996,672.16,676.72,669.94,670.97,269720400,-0.001770412,-0.002364101,0.028953059,671.1552381,656.917,0.006166125,48.28858093
6/12/1996,670.97,673.67,668.77,669.04,277542400,-0.002876433,-0.013855315,0.011383048,671.5138095,657.2232,0.005447334,39.50803156
6/13/1996,669.04,670.54,665.49,667.92,260095100,-0.00167404,-0.007592529,0.003485577,671.6242857,657.4764,0.005309418,40.68634681
6/14/1996,667.92,668.4,664.35,665.85,254279800,-0.003099174,-0.011079592,0.000646208,671.6447619,657.6758,0.005357063,35.1768042
6/17/1996,665.85,668.27,664.09,665.16,214594100,-0.001036269,-0.010414187,0.000466271,671.6595238,657.8618,0.005358717,40.4683167
6/18/1996,665.16,666.36,661.34,662.06,266405200,-0.004660533,-0.013279282,-0.010240541,671.3333333,658.2182,0.00526307,41.79631624
6/19/1996,662.06,665.62,661.21,661.96,285498400,-0.000151044,-0.010582327,-0.016623338,670.8004762,658.6136,0.005028157,34.73394787
6/20/1996,661.96,664.96,658.75,662.1,350446000,0.000211493,-0.008713618,-0.015845175,670.2928571,659.1856,0.005032741,38.09649169
6/21/1996,662.1,666.84,662.1,666.84,424045100,0.007159039,0.001486821,-0.017069072,669.7414286,659.8988,0.004924884,48.86048951
6/24/1996,666.84,671.07,666.84,668.85,245264100,0.003014216,0.005547537,-0.010576923,669.4009524,660.5416,0.004949864,43.9243241
6/25/1996,668.85,670.65,667.29,668.48,278076900,-0.000553188,0.009697006,-0.014782391,668.9233333,661.0614,0.004855184,29.7509089
6/26/1996,668.48,668.49,663.67,664.39,287516000,-0.006118358,0.003670917,-0.011662675,668.55,661.4492,0.00462133,31.35367067
6/27/1996,664.39,668.9,661.56,668.55,292865000,0.006261383,0.009741731,0.000928241,668.5795238,661.988,0.004645823,41.31213668
6/28/1996,668.55,672.68,668.55,670.63,286266200,0.003111211,0.005683522,-0.001592973,668.5285714,662.5284,0.004524738,47.38336183
7/1/1996,670.63,675.88,670.63,675.88,227671300,0.00782846,0.010510578,0.010102822,668.8504762,663.1446,0.004748982,57.76545691
7/2/1996,675.88,675.88,672.55,673.61,254354100,-0.003358584,0.007674126,0.0088815,669.1328571,663.659,0.004789661,57.18806363
7/3/1996,673.61,673.64,670.21,672.4,235344000,-0.001796292,0.012056172,-0.000237897,669.1252381,664.0754,0.004541718,57.04349334
7/5/1996,672.4,672.4,657.41,657.44,141569100,-0.022248662,-0.016618054,-0.030953364,668.1252381,664.2208,0.006266104,40.86256893
7/8/1996,657.44,657.65,651.13,652.54,278456200,-0.007453152,-0.026974636,-0.030444408,667.1495238,664.2142,0.006240071,37.31562118
7/9/1996,652.54,656.6,652.54,654.75,282661800,0.003386766,-0.031262946,-0.027565312,666.2657143,664.24,0.006317739,42.63149392
7/10/1996,654.75,656.27,648.39,656.06,320055400,0.002000764,-0.026053651,-0.02395263,665.4990476,664.278,0.006357798,44.25857434
7/11/1996,656.06,656.06,639.52,645.67,436288500,-0.015836966,-0.039753123,-0.037706604,664.2942857,664.108,0.007123096,36.35073144
7/12/1996,645.67,647.64,640.21,646.19,340244400,0.000805365,-0.017111828,-0.034153414,663.2061905,663.9402,0.007140676,31.52334113
7/15/1996,646.19,646.19,629.69,629.8,344183100,-0.025364057,-0.034848438,-0.057072703,661.3909524,663.6686,0.008821606,22.04413936
7/16/1996,629.8,631.99,605.88,628.37,566922300,-0.002270562,-0.040290187,-0.056288954,659.6061905,663.4034,0.008821852,21.69308388
7/17/1996,628.37,636.61,628.37,634.07,409776000,0.009071089,-0.033518276,-0.046740634,658.1257143,663.2686,0.009186355,29.30234325
7/18/1996,634.07,644.44,633.29,643.56,370790700,0.014966802,-0.003267923,-0.027943087,657.2447619,663.3746,0.009898249,34.45263009
7/19/1996,643.51,643.51,635.5,638.73,330954200,-0.007505128,-0.011544592,-0.035092755,656.1385714,663.2538,0.009985216,30.71953463
7/22/1996,638.73,638.73,630.38,633.77,258516700,-0.007765409,0.006303588,-0.042788098,654.7895238,663.0204,0.010062218,24.41321427
7/23/1996,633.79,637.7,625.65,626.87,340749400,-0.01088723,-0.002387129,-0.059939416,652.8861905,662.516,0.010008516,23.01399907
7/24/1996,626.19,629.1,616.43,626.65,389719500,-0.00035095,-0.011702178,-0.063093369,650.8766667,661.8188,0.009935917,23.27004056
7/25/1996,626.65,633.57,626.65,631.17,308662300,0.007212958,-0.019252284,-0.055813188,649.1,661.1302,0.010175192,32.59458227
7/26/1996,631.18,636.23,631.18,635.9,254824900,0.007494019,-0.004430667,-0.04288144,647.7433333,660.5398,0.010376886,39.10417546
7/29/1996,635.9,635.9,630.9,630.91,211361900,-0.007847146,-0.004512678,-0.05630095,645.9509524,659.861,0.01026917,34.8061127
7/30/1996,630.91,635.26,629.22,635.26,240984900,0.006894803,0.013383955,-0.052741452,644.2666667,659.188,0.010408564,37.37354697
7/31/1996,635.26,640.54,633.74,639.95,282663000,0.007382804,0.021223969,-0.053160324,642.5557143,658.524,0.010386831,46.47610006
8/1/1996,639.95,650.66,639.49,650.02,315886800,0.015735604,0.029865171,-0.035020264,641.432381,658.0692,0.011121883,52.58801926
8/2/1996,650.02,662.49,650.02,662.49,331713200,0.019184025,0.041814751,-0.014738251,640.9604762,657.7506,0.012013429,70.59736856
8/5/1996,662.49,663.64,659.03,660.23,221760000,-0.003411372,0.046472556,0.004243733,641.0933333,657.4352,0.010977742,69.95669861
8/6/1996,660.23,662.75,656.83,662.38,243229200,0.003256441,0.042691182,0.015079535,641.5619048,657.1126,0.010849558,68.49965983
8/7/1996,662.38,664.61,660,664.16,295981500,0.002687279,0.037831081,0.014371898,642.01,656.9512,0.010842191,64.90528607
8/8/1996,664.16,664.17,661.28,662.59,248790400,-0.002363888,0.019337867,0.009953358,642.3209524,656.8444,0.010858553,68.16166185
8/9/1996,662.59,665.37,660.31,662.1,257855000,-0.000739522,-0.000588688,0.025446435,643.1033333,656.6524,0.010200744,73.17901104
8/12/1996,662.1,665.77,658.95,665.77,235855600,0.005542969,0.008391015,0.030300686,644.0357143,656.5854,0.010242791,83.67118643
8/13/1996,663.68,664.31,659.13,660.2,251028800,-0.008366253,-0.003291162,0.048269292,645.4833333,656.4358,0.008547326,76.83612582
8/14/1996,660.2,662.42,658.47,662.05,253704200,0.002802181,-0.003176945,0.053598994,647.0871429,656.2256,0.008483676,75.7458204
8/15/1996,662.05,664.18,660.64,662.28,223105700,0.000347406,-0.000467861,0.044490356,648.4304762,655.9024,0.008359714,73.74337296
8/16/1996,662.28,666.34,662.26,665.21,252350400,0.004424111,0.004697176,0.033640997,649.4614286,655.746,0.007849909,82.10094373
8/19/1996,665.21,667.12,665,666.58,199051800,0.0020595,0.001216636,0.043602148,650.787619,655.6114,0.007567221,80.99566088
8/20/1996,666.58,666.99,665.15,665.69,229297600,-0.001335174,0.008315662,0.050365274,652.307619,655.482,0.00727412,77.55719876
8/21/1996,665.69,665.69,662.16,665.07,254556100,-0.000931364,0.004561589,0.060937674,654.1266667,655.364,0.006666057,70.15295055
8/22/1996,665.07,670.68,664.88,670.68,243309200,0.008435202,0.012683457,0.070262507,656.2233333,655.3968,0.006731056,63.28352112
8/23/1996,670.68,670.68,664.93,667.03,212375400,-0.005442238,0.002735978,0.056815121,657.9309524,655.379,0.006923238,60.64631582
