index_,SPX Index_open,SPX Index_high,SPX Index_low,SPX Index_close,SPX Index_volume,SPX Index_num_trds,SPX Index_value,return,momentum_3,momentum_10,ma_fast,ma_slow,volatility
2025-07-16 12:31:00-04:00,6237.86,6258.13,6232.94,6251.79,0,3600,0,0.002223498,0.000369631,-0.003987688,6241.282,6258.828,0.001645651
2025-07-16 13:31:00-04:00,6251.79,6255.38,6248.27,6255.38,0,3600,0,0.000574236,0.004793159,-0.002797736,6244.022,6258.301,0.001649974
2025-07-16 14:31:00-04:00,6255.37,6265.71,6254.98,6261.51,0,3600,0,0.000979956,0.003781709,-0.000525156,6246.428,6258.4565,0.001644281
2025-07-16 15:31:00-04:00,6261.57,6268.12,6260.11,6263.19,0,1740,0,0.000268306,0.001823478,0.000520773,6253.958,6259.1335,0.001610179
2025-07-17 09:31:00-04:00,6265.63,6283.54,6264,6276.48,0,3600,0,0.002121922,0.003373096,0.001287408,6261.67,6259.8195,0.001611761
2025-07-17 10:31:00-04:00,6276.39,6288.26,6271.93,6287.45,0,3600,0,0.001747795,0.004142771,0.005210348,6268.802,6261.2025,0.001645551
2025-07-17 11:31:00-04:00,6287.44,6296.12,6286.94,6288.64,0,3600,0,0.000189266,0.004063425,0.007523615,6275.454,6262.2115,0.001622624
2025-07-17 12:31:00-04:00,6288.69,6292.39,6286.33,6291.81,0,3600,0,0.000504084,0.002442452,0.006773364,6281.514,6263.201,0.001621846
2025-07-17 13:31:00-04:00,6291.84,6300.18,6291.16,6300.18,0,3600,0,0.001330301,0.002024668,0.011989321,6288.912,6264.8435,0.001627269
2025-07-17 14:31:00-04:00,6300.25,6304.69,6297.41,6301.42,0,3600,0,0.00019682,0.002032236,0.010179675,6293.9,6266.511,0.001626995
2025-07-17 15:31:00-04:00,6301.6,6303.54,6296.86,6299.31,0,1740,0,-0.000334845,0.001192026,0.007601023,6296.272,6267.6355,0.001609703
2025-07-18 09:31:00-04:00,6311.13,6314.96,6292.79,6293.91,0,3600,0,-0.000857237,-0.00099521,0.006159498,6297.326,6268.6845,0.001616774
2025-07-18 10:31:00-04:00,6293.79,6299.19,6289.57,6297.65,0,3600,0,0.000594225,-0.000598278,0.005771771,6298.494,6270.327,0.001581539
2025-07-18 11:31:00-04:00,6297.81,6302.03,6286.7,6289.45,0,3600,0,-0.001302073,-0.001565251,0.004192752,6296.348,6271.803,0.001603894
2025-07-18 12:31:00-04:00,6289.5,6293.96,6285.27,6290.95,0,3600,0,0.000238495,-0.000470296,0.002305432,6294.254,6272.93,0.001582212
2025-07-18 13:31:00-04:00,6290.96,6295.59,6287.53,6293.49,0,3600,0,0.000403755,-0.000660564,0.000960644,6293.09,6274.8615,0.001483218
2025-07-18 14:31:00-04:00,6293.51,6296.41,6290.82,6294.13,0,3600,0,0.000101692,0.000744103,0.000873003,6293.134,6277.484,0.001371903
2025-07-18 15:31:00-04:00,6293.98,6298.16,6290.57,6296.35,0,1740,0,0.00035271,0.000858376,0.000721573,6292.874,6279.8275,0.001357922
2025-07-21 09:31:00-04:00,6311.61,6334.22,6309.23,6333.46,0,3600,0,0.005893891,0.006351007,0.005282389,6301.676,6285.2235,0.001505879
2025-07-21 10:31:00-04:00,6333.41,6335.53,6327.38,6334.59,0,3600,0,0.000178417,0.006428212,0.005263893,6310.404,6290.057,0.001488828
2025-07-21 11:31:00-04:00,6334.48,6336.08,6326.57,6328.85,0,3600,0,-0.000906136,0.005161721,0.004689402,6317.476,6293.91,0.001492512
2025-07-21 12:31:00-04:00,6328.85,6335.84,6328.41,6335.18,0,3600,0,0.001000182,0.000271574,0.006557132,6325.686,6297.9,0.001494955
2025-07-21 13:31:00-04:00,6335.2,6336.04,6331.15,6332.12,0,3600,0,-0.000483017,-0.000389923,0.00547347,6332.84,6301.4305,0.001512876
2025-07-21 14:31:00-04:00,6332.09,6332.09,6312.68,6315.71,0,3600,0,-0.002591549,-0.002076207,0.004175246,6329.29,6304.0565,0.001669169
2025-07-21 15:31:00-04:00,6315.62,6317.32,6303.79,6306.45,0,1740,0,-0.001466185,-0.004534993,0.002463857,6323.662,6305.555,0.001669323
2025-07-22 09:31:00-04:00,6302.73,6312.74,6281.71,6293.04,0,3600,0,-0.002126394,-0.006171709,-7.15E-05,6316.5,6305.8345,0.001709392
2025-07-22 10:31:00-04:00,6293.12,6300.99,6292.59,6297.62,0,3600,0,0.000727788,-0.002864286,0.000554485,6308.988,6306.2835,0.001715999
2025-07-22 11:31:00-04:00,6297.72,6301.44,6291.21,6294.09,0,3600,0,-0.000560529,-0.001959898,-0.000358938,6301.382,6306.3975,0.001718425
2025-07-22 12:31:00-04:00,6293.93,6311.54,6291.28,6311.09,0,3600,0,0.002700946,0.002868248,-0.003532035,6300.458,6306.943,0.001798899
2025-07-22 13:31:00-04:00,6311.09,6311.24,6296.59,6304.94,0,3600,0,-0.000974475,0.001162344,-0.00468065,6300.156,6307.119,0.001814173
2025-07-22 14:31:00-04:00,6304.86,6315.4,6304.86,6311.82,0,3600,0,0.001091208,0.002816928,-0.002690852,6303.912,6307.7445,0.001827078
2025-07-22 15:31:00-04:00,6311.77,6316.12,6308.94,6308.94,0,1740,0,-0.000456287,-0.00034067,-0.00414195,6306.176,6308.496,0.001818191
2025-07-23 09:31:00-04:00,6328.1,6335.68,6317.49,6326.83,0,3600,0,0.002835659,0.003471881,-0.000835423,6312.724,6309.955,0.001915388
2025-07-23 10:31:00-04:00,6326.8,6329.86,6321.61,6329.22,0,3600,0,0.000377756,0.002756733,0.00213911,6316.35,6311.9435,0.001881059
2025-07-23 11:31:00-04:00,6329.22,6347.09,6325.46,6335.94,0,3600,0,0.001061742,0.004279641,0.004676165,6322.55,6314.193,0.001888247
2025-07-23 12:31:00-04:00,6335.89,6342.37,6334.55,6342.06,0,3600,0,0.000965918,0.002407209,0.007789558,6328.598,6316.6215,0.00189314
2025-07-23 13:31:00-04:00,6341.8,6356.86,6339.14,6352.06,0,3600,0,0.001576775,0.00360866,0.008644536,6337.222,6319.518,0.001910132
2025-07-23 14:31:00-04:00,6352.12,6355.12,6350.83,6353.14,0,3600,0,0.000170024,0.002714672,0.009381817,6342.484,6322.3575,0.001911108
2025-07-23 15:31:00-04:00,6353.12,6360.64,6350.29,6360.64,0,1740,0,0.001180519,0.002929647,0.007851259,6348.768,6323.7165,0.001436162
2025-07-24 09:31:00-04:00,6370.76,6374.63,6360.57,6368.87,0,3600,0,0.001293895,0.002646386,0.010139668,6355.354,6325.4305,0.001456182
2025-07-24 10:31:00-04:00,6368.94,6379.54,6367.98,6375.54,0,3600,0,0.001047282,0.003525816,0.010095345,6362.05,6327.765,0.001438483
2025-07-24 11:31:00-04:00,6375.41,6377.77,6363.57,6367.04,0,3600,0,-0.00133322,0.001006188,0.009209154,6365.046,6329.358,0.001478626
2025-07-24 12:31:00-04:00,6367.01,6379.66,6365.11,6374.87,0,3600,0,0.001229771,0.000942082,0.00759306,6369.392,6331.4955,0.001483414
2025-07-24 13:31:00-04:00,6374.9,6381.31,6371.98,6378.66,0,3600,0,0.000594522,0.00048937,0.007811389,6372.996,6334.643,0.001313669
2025-07-24 14:31:00-04:00,6378.64,6379.33,6368.27,6375.53,0,3600,0,-0.000490699,0.00133343,0.006248481,6374.328,6338.097,0.001253689
2025-07-24 15:31:00-04:00,6375.64,6375.82,6362.77,6363.74,0,1740,0,-0.001849258,-0.001745918,0.003418448,6371.968,6341.632,0.001223776
2025-07-25 09:31:00-04:00,6372.09,6376.3,6368.53,6375.57,0,3600,0,0.00185897,-0.000484428,0.003701162,6373.674,6345.5295,0.001257636
2025-07-25 10:31:00-04:00,6375.6,6381.47,6373.56,6380.58,0,3600,0,0.000785812,0.000792091,0.004319124,6374.816,6349.854,0.001227004
2025-07-25 11:31:00-04:00,6380.66,6389.23,6376.5,6388.66,0,3600,0,0.001266343,0.003915936,0.004405217,6376.816,6353.7325,0.001141825
2025-07-25 12:31:00-04:00,6388.71,6391.72,6386.29,6391.65,0,3600,0,0.000468017,0.002522127,0.003576773,6380.04,6358.068,0.001080263
2025-07-25 13:31:00-04:00,6391.69,6395.37,6389.83,6394.64,0,3600,0,0.000467798,0.002203561,0.002995825,6386.22,6362.209,0.001076876
2025-07-25 14:31:00-04:00,6394.61,6395.82,6391.82,6393.85,0,3600,0,-0.000123541,0.000812377,0.004210748,6389.876,6366.4545,0.001061301
2025-07-25 15:31:00-04:00,6393.81,6394.74,6386.24,6389.36,0,1740,0,-0.000702237,-0.00035828,0.002272988,6391.632,6369.581,0.000972309
2025-07-28 09:31:00-04:00,6399.37,6401.07,6392.03,6397.31,0,3600,0,0.001244256,0.000417537,0.002923812,6393.362,6372.9855,0.000986143
2025-07-28 10:31:00-04:00,6397.36,6399.45,6383.76,6391.01,0,3600,0,-0.000984789,-0.000444177,0.002428033,6393.234,6375.739,0.00103371
2025-07-28 11:31:00-04:00,6390.95,6396.31,6390.43,6393.38,0,3600,0,0.000370833,0.000629171,0.004657638,6392.982,6378.305,0.001026109
2025-07-28 12:31:00-04:00,6393.41,6393.87,6382.35,6384.99,0,3600,0,-0.001312295,-0.001925809,0.001477515,6391.21,6379.9515,0.001055198
2025-07-28 13:31:00-04:00,6385.13,6387.39,6375.79,6379.85,0,3600,0,-0.000805013,-0.001746203,-0.00011441,6389.308,6381.287,0.001081721
2025-07-28 14:31:00-04:00,6379.8,6382.91,6377.8,6381.03,0,3600,0,0.000184957,-0.001931686,-0.001194304,6386.052,6382.3065,0.001057359
2025-07-28 15:31:00-04:00,6381,6390.11,6378.33,6389.81,0,1740,0,0.001375953,0.000754895,-0.000287876,6385.812,6383.3535,0.001062137
2025-07-29 09:31:00-04:00,6408.37,6408.37,6392.76,6397.54,0,3600,0,0.001209739,0.002772792,0.000453505,6386.644,6384.4535,0.001069835
2025-07-29 10:31:00-04:00,6397.42,6397.85,6372.15,6375.23,0,3600,0,-0.003487278,-0.000908944,-0.002912173,6384.692,6384.863,0.001310734
2025-07-29 11:31:00-04:00,6375.14,6382.29,6367.43,6378.6,0,3600,0,0.000528608,-0.001754356,-0.00168405,6384.442,6385.0495,0.001287107
2025-07-29 12:31:00-04:00,6378.56,6385.99,6370.96,6383.52,0,3600,0,0.000771329,-0.002191467,-0.002155594,6384.94,6385.2925,0.001291787
2025-07-29 13:31:00-04:00,6383.55,6383.67,6370.11,6375.08,0,3600,0,-0.001322155,-2.35E-05,-0.002492564,6381.994,6385.27,0.001322735
2025-07-29 14:31:00-04:00,6375.1,6379.16,6371.17,6372.47,0,3600,0,-0.000409407,-0.000961026,-0.00327057,6376.98,6385.7065,0.001254359
2025-07-29 15:31:00-04:00,6372.48,6372.94,6363.92,6371.42,0,1740,0,-0.000164771,-0.001895506,-0.002125297,6376.218,6385.499,0.001181925
2025-07-30 09:31:00-04:00,6373.86,6386.79,6372.6,6385.66,0,3600,0,0.002234981,0.001659587,0.00091068,6377.63,6385.753,0.001275416
2025-07-30 10:31:00-04:00,6385.6,6387.8,6370.62,6373.96,0,3600,0,-0.00183223,0.000233818,-0.001107972,6375.718,6385.018,0.001306499
2025-07-30 11:31:00-04:00,6374.07,6387.09,6371.45,6385.5,0,3600,0,0.001810491,0.002209868,-0.000674511,6377.802,6384.7105,0.001370893
2025-07-30 12:31:00-04:00,6385.47,6386.87,6382.24,6382.89,0,3600,0,-0.000408739,-0.000433784,-0.002289943,6379.886,6384.123,0.001367568
2025-07-30 13:31:00-04:00,6382.81,6390.25,6381.01,6388.01,0,3600,0,0.000802144,0.002204281,0.002004634,6383.204,6383.831,0.001382
2025-07-30 14:31:00-04:00,6388.12,6396.54,6336.38,6344.82,0,3600,0,-0.006761104,-0.006370684,-0.005295833,6375.036,6381.604,0.002040766
2025-07-30 15:31:00-04:00,6345.01,6366.09,6337,6365.11,0,1740,0,0.003197884,-0.002785572,-0.002883989,6373.266,6379.994,0.002164011
2025-07-31 09:31:00-04:00,6405.55,6418.34,6396.97,6409.34,0,3600,0,0.006948819,0.003339068,0.00537405,6378.034,6380.9105,0.002686345
2025-07-31 10:31:00-04:00,6409.55,6411.04,6371.01,6383.5,0,3600,0,-0.004031616,0.006096312,0.001730883,6378.156,6380.4165,0.002842821
2025-07-31 11:31:00-04:00,6383.25,6402.17,6383.04,6400.34,0,3600,0,0.002638051,0.005534861,0.00453902,6380.622,6381.184,0.002889077
2025-07-31 12:31:00-04:00,6400.47,6403.32,6364.23,6364.92,0,3600,0,-0.005534081,-0.006930511,-0.003247902,6384.642,6380.4375,0.003150785
2025-07-31 13:31:00-04:00,6364.85,6376.03,6334.62,6362.49,0,3600,0,-0.00038178,-0.003291298,-0.001799509,6384.118,6379.5105,0.003150518
2025-07-31 14:31:00-04:00,6362.97,6370.29,6346.38,6351.15,0,3600,0,-0.001782321,-0.007685529,-0.005379375,6372.48,6377.5775,0.003149646
2025-07-31 15:31:00-04:00,6351.17,6356.08,6327.64,6339.31,0,1740,0,-0.001864229,-0.004023617,-0.006827628,6363.642,6374.666,0.003147165
2025-08-01 09:31:00-04:00,6273.69,6275.18,6214.43,6253.37,0,3600,0,-0.01355668,-0.017150518,-0.021076986,6334.248,6368.573,0.004265103
2025-08-01 10:31:00-04:00,6253.67,6259.54,6233.1,6234.79,0,3600,0,-0.002971198,-0.018321091,-0.017341706,6308.222,6361.3825,0.004272782
2025-08-01 11:31:00-04:00,6234.91,6268.65,6233.5,6260.4,0,3600,0,0.004107596,-0.012447727,-0.016450619,6287.804,6355.2265,0.004413752
2025-08-01 12:31:00-04:00,6260.4,6263.22,6222.84,6231.56,0,3600,0,-0.004606734,-0.003487719,-0.027737645,6263.886,6348.0505,0.004488258
2025-08-01 13:31:00-04:00,6231.66,6236.98,6212.69,6236.93,0,3600,0,0.000861742,0.000343235,-0.022960758,6243.41,6341.2735,0.00450793
2025-08-01 14:31:00-04:00,6236.97,6249.78,6228.23,6235.97,0,3600,0,-0.000153922,-0.003902307,-0.025681448,6239.93,6334.501,0.004508045
2025-08-01 15:31:00-04:00,6235.97,6251.84,6232.94,6236.45,0,1740,0,7.70E-05,0.000784715,-0.020184071,6240.262,6327.0405,0.004450381
2025-08-04 09:31:00-04:00,6280.5,6314.22,6278.63,6310.77,0,3600,0,0.011917036,0.011839158,-0.008128893,6250.336,6323.881,0.005320012
2025-08-04 10:31:00-04:00,6310.57,6315.1,6304.33,6309.32,0,3600,0,-0.000229766,0.011762404,-0.006586209,6265.888,6320.072,0.005293181
2025-08-04 11:31:00-04:00,6309.33,6320.35,6305.55,6317.75,0,3600,0,0.001336119,0.013036263,-0.003401001,6282.052,6316.815,0.005310617
2025-08-04 12:31:00-04:00,6317.79,6324.49,6316.69,6323.3,0,3600,0,0.000878477,0.001985495,0.01118277,6299.518,6313.5795,0.005311629
2025-08-04 13:31:00-04:00,6323.39,6324.05,6313.89,6319.35,0,3600,0,-0.000624674,0.001589712,0.013562606,6316.098,6312.306,0.005103823
2025-08-04 14:31:00-04:00,6319.33,6325.91,6316.89,6321.52,0,3600,0,0.00034339,0.000596731,0.009762954,6318.248,6310.1265,0.005043693
2025-08-04 15:31:00-04:00,6321.35,6330.69,6318.18,6330.07,0,1740,0,0.001352523,0.001070643,0.015808241,6322.398,6306.163,0.004766139
2025-08-05 09:31:00-04:00,6332.77,6346,6311.18,6315.84,0,3600,0,-0.002248,-0.000555437,0.012652058,6322.016,6302.78,0.004715186
2025-08-05 10:31:00-04:00,6315.24,6315.32,6289.37,6298.43,0,3600,0,-0.002756561,-0.003652603,0.010016084,6317.042,6297.6845,0.004679057
2025-08-05 11:31:00-04:00,6298.51,6315.1,6291.07,6310.53,0,3600,0,0.001921114,-0.003086854,0.011878553,6315.278,6294.965,0.00457723
2025-08-05 12:31:00-04:00,6310.84,6317.15,6297.54,6317.15,0,3600,0,0.00104904,0.000207415,0.00101097,6314.404,6292.698,0.00458901
2025-08-05 13:31:00-04:00,6317.33,6322.3,6301.91,6302.4,0,3600,0,-0.002334914,0.000630316,-0.00109679,6308.87,6290.2605,0.004599754
2025-08-05 14:31:00-04:00,6302.26,6309.8,6297.9,6308.77,0,3600,0,0.001010726,-0.000278899,-0.001421392,6307.456,6288.7335,0.00459569
2025-08-05 15:31:00-04:00,6308.63,6308.72,6297.58,6299.1,0,1740,0,-0.001532787,-0.002857301,-0.003827116,6307.59,6291.02,0.003388747
2025-08-06 09:31:00-04:00,6305.84,6324.45,6301.11,6306.46,0,3600,0,0.001168421,0.000644199,-0.002039767,6306.776,6294.6035,0.003299179
2025-08-06 10:31:00-04:00,6306.34,6341.18,6303.84,6341.18,0,3600,0,0.005505466,0.005137293,0.003110012,6311.582,6298.6425,0.003391434
2025-08-06 11:31:00-04:00,6341.39,6348.33,6331.78,6341.15,0,3600,0,-4.73E-06,0.006675557,0.001750376,6319.332,6304.122,0.003164787
2025-08-06 12:31:00-04:00,6341.1,6348.15,6337.83,6341.87,0,3600,0,0.000113544,0.005614877,0.004121384,6325.952,6309.369,0.003169393
2025-08-06 13:31:00-04:00,6341.87,6349.49,6338.99,6348.09,0,3600,0,0.000980783,0.001089703,0.007884505,6335.75,6314.975,0.003160821
2025-08-06 14:31:00-04:00,6348.16,6350.75,6344.41,6349.36,0,3600,0,0.00020006,0.001294718,0.006153207,6344.33,6320.6205,0.003159261
2025-08-06 15:31:00-04:00,6349.32,6352.83,6343.18,6345.25,0,1740,0,-0.000647309,0.000532966,0.004448208,6345.144,6322.3445,0.001818335
2025-08-07 09:31:00-04:00,6376.89,6389.71,6350.73,6352.72,0,3600,0,0.001177259,0.000729353,0.00798426,6347.458,6324.5145,0.001825024
2025-08-07 10:31:00-04:00,6352.52,6361.73,6337.15,6342.76,0,3600,0,-0.001567832,-0.001039475,0.005387738,6347.636,6325.765,0.001857205
2025-08-07 11:31:00-04:00,6342.86,6344.86,6331.68,6343.06,0,3600,0,4.73E-05,-0.00034514,0.006978775,6346.63,6326.753,0.001850492
2025-08-07 12:31:00-04:00,6343.04,6344.66,6318.92,6319,0,3600,0,-0.003793122,-0.005307963,0.001988437,6340.558,6326.7355,0.002046263
2025-08-07 13:31:00-04:00,6318.94,6329.44,6310.32,6313.83,0,3600,0,-0.000818167,-0.004561106,-0.004313077,6334.274,6326.351,0.002052455
2025-08-07 14:31:00-04:00,6314.14,6327.41,6313.94,6324.84,0,3600,0,0.001743791,-0.002872431,-0.002572089,6328.698,6326.0895,0.002068418
2025-08-07 15:31:00-04:00,6324.67,6341.56,6324.6,6341.56,0,1740,0,0.002643545,0.003570185,-4.89E-05,6328.458,6327.3755,0.002082656
2025-08-08 09:31:00-04:00,6361.75,6386.43,6356.76,6385.05,0,3600,0,0.006857934,0.01128,0.005822224,6336.856,6331.7065,0.002441688
2025-08-08 10:31:00-04:00,6385.13,6388.95,6374.93,6375.9,0,3600,0,-0.001433035,0.008072931,0.004179949,6348.236,6334.975,0.002467444
2025-08-08 11:31:00-04:00,6375.86,6391.33,6367.96,6387.37,0,3600,0,0.001798962,0.007223775,0.006638036,6362.944,6338.486,0.002481591
2025-08-08 12:31:00-04:00,6387.29,6390.15,6380.07,6384.63,0,3600,0,-0.000428972,-6.58E-05,0.005023045,6374.902,6342.5975,0.002399995
2025-08-08 13:31:00-04:00,6384.47,6395.16,6384.24,6391.41,0,3600,0,0.001061925,0.002432598,0.007670163,6384.872,6346.7295,0.002400426
2025-08-08 14:31:00-04:00,6391.47,6394.49,6389.11,6389.67,0,3600,0,-0.00027224,0.000360086,0.007348188,6385.796,6351.258,0.002356136
2025-08-08 15:31:00-04:00,6389.53,6390.76,6379.4,6389.97,0,1740,0,4.70E-05,0.000836384,0.011231207,6388.61,6355.4335,0.002358163
2025-08-11 09:31:00-04:00,6390.04,6397.94,6385.89,6390.59,0,3600,0,9.70E-05,-0.000128297,0.012157439,6389.254,6357.904,0.002065253
2025-08-11 10:31:00-04:00,6390.78,6392.22,6383.79,6388.16,0,3600,0,-0.000380247,-0.000236319,0.01001132,6389.96,6360.2545,0.002070732
2025-08-11 11:31:00-04:00,6388.37,6407.25,6385.95,6403.24,0,3600,0,0.002360617,0.002076692,0.009726313,6392.326,6363.323,0.002116461
2025-08-11 12:31:00-04:00,6403.27,6403.85,6387.85,6391.55,0,3600,0,-0.001825638,0.000150221,0.001018003,6392.702,6365.496,0.002174024
2025-08-11 13:31:00-04:00,6391.3,6391.88,6381.27,6385.08,0,3600,0,-0.001012274,-0.000482142,0.001439797,6391.724,6367.282,0.002195032
2025-08-11 14:31:00-04:00,6385,6386.3,6374.31,6380.11,0,3600,0,-0.000778377,-0.003612234,-0.001136618,6389.628,6369.025,0.002198148
2025-08-11 15:31:00-04:00,6380.08,6380.61,6364.06,6374.32,0,1740,0,-0.000907508,-0.002695747,-0.001614816,6386.86,6370.105,0.0022026
2025-08-12 09:31:00-04:00,6401.84,6416.46,6385.76,6411.69,0,3600,0,0.005862586,0.004167528,0.003173009,6388.55,6373.5515,0.002500234
2025-08-12 10:31:00-04:00,6411.71,6428.75,6406.73,6421.08,0,3600,0,0.001464512,0.006421519,0.004915747,6394.456,6377.4525,0.002505506
2025-08-12 11:31:00-04:00,6421.11,6433.03,6420.9,6433.02,0,3600,0,0.0018595,0.009208825,0.006737121,6404.044,6383.1535,0.002291861
2025-08-12 12:31:00-04:00,6433.09,6438.14,6432.25,6432.66,0,3600,0,-5.60E-05,0.003270589,0.006583117,6414.554,6389.095,0.002268052
2025-08-12 13:31:00-04:00,6432.69,6444.25,6432.69,6439.93,0,3600,0,0.00113017,0.002935643,0.008104055,6427.676,6394.8495,0.002260676
2025-08-12 14:31:00-04:00,6439.87,6442.37,6438.12,6441.97,0,3600,0,0.000316774,0.001391259,0.0060485,6433.732,6399.87,0.002226075
2025-08-12 15:31:00-04:00,6441.84,6446.55,6437.32,6445.68,0,1740,0,0.000575911,0.002024046,0.008468994,6438.652,6402.9015,0.001707294
2025-08-13 09:31:00-04:00,6464.47,6480.28,6458.34,6460.64,0,3600,0,0.002320934,0.003215873,0.011833838,6444.176,6407.1385,0.001692891
2025-08-13 10:31:00-04:00,6460.81,6461.77,6447.99,6454.24,0,3600,0,-0.000990614,0.001904697,0.011618922,6448.492,6410.482,0.001709102
2025-08-13 11:31:00-04:00,6454.19,6460.19,6447.83,6450.24,0,3600,0,-0.000619748,0.000707451,0.01191029,6450.554,6413.7625,0.001715212
2025-08-13 12:31:00-04:00,6450.19,6454.96,6445.02,6453.85,0,3600,0,0.000559669,-0.001050979,0.006575489,6452.93,6416.8845,0.001710418
2025-08-13 13:31:00-04:00,6453.83,6460.05,6445.99,6458.06,0,3600,0,0.000652324,0.000591859,0.005759156,6455.406,6420.304,0.00170127
2025-08-13 14:31:00-04:00,6458.09,6464.66,6449.83,6460.12,0,3600,0,0.000318981,0.001531726,0.00421264,6455.302,6423.8115,0.001698258
2025-08-13 15:31:00-04:00,6460.16,6468.23,6457.01,6466.4,0,1740,0,0.000972118,0.001944576,0.005245109,6457.734,6427.602,0.001697315
2025-08-14 09:31:00-04:00,6444.89,6463.91,6441.07,6463,0,3600,0,-0.000525795,0.000764936,0.003582337,6460.286,6431.344,0.001702005
2025-08-14 10:31:00-04:00,6462.92,6473.92,6448.08,6452.44,0,3600,0,-0.001633916,-0.001188832,0.001625279,6460.004,6433.804,0.001716849
2025-08-14 11:31:00-04:00,6452.62,6459.65,6444.98,6449.58,0,3600,0,-0.000443243,-0.002601138,0.000605056,6458.308,6436.7055,0.001649715
2025-08-14 12:31:00-04:00,6449.52,6468.14,6447.98,6467.35,0,3600,0,0.002755218,0.000673062,0.001038597,6459.754,6440.819,0.001688207
2025-08-14 13:31:00-04:00,6467.24,6467.66,6456.76,6458.07,0,3600,0,-0.0014349,0.000872538,0.000593408,6458.088,6444.717,0.001723291
2025-08-14 14:31:00-04:00,6458.02,6472.07,6457.34,6466.27,0,3600,0,0.001269729,0.002587765,0.002485179,6458.742,6449.3145,0.001690925
2025-08-14 15:31:00-04:00,6466.24,6473.56,6465.79,6467.73,0,1740,0,0.000225787,5.88E-05,0.002150654,6461.8,6452.1165,0.001181188
2025-08-15 09:31:00-04:00,6472.75,6475.6,6451.38,6459.01,0,3600,0,-0.001348232,0.000145554,0.000147103,6463.686,6454.013,0.001219108
2025-08-15 10:31:00-04:00,6458.95,6459.54,6448.97,6452.36,0,3600,0,-0.00102957,-0.002151163,-0.001201216,6460.688,6454.98,0.001194926
2025-08-15 11:31:00-04:00,6452.48,6457.66,6441.85,6450.06,0,3600,0,-0.000356459,-0.002732025,-0.002526908,6459.086,6455.85,0.001199542
2025-08-15 12:31:00-04:00,6449.96,6459.07,6449.28,6458.94,0,3600,0,0.001376731,-1.08E-05,-0.000628191,6457.62,6456.8005,0.001211507
2025-08-15 13:31:00-04:00,6458.96,6464.79,6456.36,6461.69,0,3600,0,0.000425766,0.001445983,0.001433566,6456.412,6457.7865,0.001212551
2025-08-15 14:31:00-04:00,6461.69,6462.62,6450.33,6453.91,0,3600,0,-0.001204019,0.000596894,0.000671362,6455.392,6458.198,0.001244809
2025-08-15 15:31:00-04:00,6453.87,6456.89,6447.5,6449.68,0,1740,0,-0.000655417,-0.001433672,-0.002732186,6454.856,6457.65,0.001133823
2025-08-18 09:31:00-04:00,6447.4,6455.35,6441.78,6444.78,0,3600,0,-0.000759728,-0.002616962,-0.00205789,6453.8,6457.177,0.001125252
2025-08-18 10:31:00-04:00,6444.88,6450.56,6439.68,6442.68,0,3600,0,-0.000325845,-0.00174003,-0.003648162,6450.548,6456.799,0.001119638
2025-08-18 11:31:00-04:00,6442.6,6449.09,6441.31,6448.83,0,3600,0,0.000954572,-0.000131789,-0.0029222,6447.976,6456.548,0.001134488
2025-08-18 12:31:00-04:00,6449.08,6449.52,6437.7,6449.51,0,3600,0,0.000105445,0.000733927,-0.001470814,6447.096,6456.1205,0.001123504
2025-08-18 13:31:00-04:00,6449.53,6453.58,6440.58,6443.77,0,3600,0,-0.00088999,0.000169184,-0.001331296,6445.914,6455.303,0.001134193
2025-08-18 14:31:00-04:00,6443.76,6451.1,6443.29,6447.35,0,3600,0,0.000555575,-0.000229499,-0.000420151,6446.428,6454.3505,0.001116654
2025-08-18 15:31:00-04:00,6447.32,6454.11,6447.01,6448.79,0,1740,0,0.000223348,-0.000111636,-0.001571465,6447.65,6453.64,0.001115841
2025-08-19 09:31:00-04:00,6446.51,6456.48,6435.47,6444.77,0,3600,0,-0.000623373,0.000155189,-0.00261851,6446.838,6453.2565,0.001064894
2025-08-19 10:31:00-04:00,6444.74,6450.27,6420.66,6430.9,0,3600,0,-0.002152133,-0.002551436,-0.003565281,6443.116,6452.3225,0.001161527
2025-08-19 11:31:00-04:00,6430.95,6434.09,6416.23,6418.62,0,3600,0,-0.001909531,-0.004678397,-0.004815743,6438.086,6449.886,0.00100666
2025-08-19 12:31:00-04:00,6418.65,6420.66,6403.39,6412.74,0,3600,0,-0.000916085,-0.004969921,-0.004971465,6431.164,6447.6195,0.000984419
2025-08-19 13:31:00-04:00,6412.59,6416.23,6404.23,6405.53,0,3600,0,-0.001124324,-0.003945015,-0.005766234,6422.512,6444.5825,0.000920355
2025-08-19 14:31:00-04:00,6405.58,6408.76,6400.22,6408.76,0,3600,0,0.000504252,-0.001536156,-0.00621353,6415.31,6441.634,0.00093347
2025-08-19 15:31:00-04:00,6408.77,6413.47,6402.57,6411.53,0,1740,0,0.000432221,-0.000188687,-0.005888819,6411.436,6439.26,0.000928935
2025-08-20 09:31:00-04:00,6403.18,6404.2,6350.48,6352.21,0,3600,0,-0.009252082,-0.008324057,-0.014209073,6398.154,6434.2525,0.002194457
2025-08-20 10:31:00-04:00,6352.09,6379.05,6343.86,6376.49,0,3600,0,0.003822292,-0.005035295,-0.010990562,6390.904,6430.574,0.002423808
