,AES US Equity,NTRS US Equity,PSA US Equity,EFX US Equity,NOC US Equity,BA US Equity,HST US Equity,NKE US Equity,ATO US Equity,MOS US Equity,ALL US Equity,PNW US Equity,DVN US Equity,WMB US Equity,KR US Equity,MO US Equity,KMB US Equity,NVR US Equity,ROST US Equity,LIN US Equity,PAYX US Equity,TROW US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,OMC US Equity,ETR US Equity,ESS US Equity,NEM US Equity,CSCO US Equity,CPRT US Equity,DE US Equity,WM US Equity,AEP US Equity,C US Equity,JPM US Equity,CB US Equity,PEP US Equity,REGN US Equity,IDXX US Equity,TPL US Equity,AVB US Equity,ALB US Equity,PTC US Equity,RTX US Equity,LUV US Equity,HAL US Equity,TJX US Equity,DLTR US Equity,PPL US Equity,UHS US Equity,CLX US Equity,FITB US Equity,SWK US Equity,USB US Equity,HSY US Equity,INCY US Equity,EME US Equity,JBL US Equity,AVY US Equity,BAC US Equity,COF US Equity,BKR US Equity,VRTX US Equity,TECH US Equity,REG US Equity,FICO US Equity,GE US Equity,EOG US Equity,MNST US Equity,WELL US Equity,FCX US Equity,JCI US Equity,COR US Equity,CPB US Equity,KO US Equity,CMS US Equity,WDC US Equity,HON US Equity,COO US Equity,EG US Equity,SLB US Equity,DVA US Equity,ERIE US Equity,WAT US Equity,EIX US Equity,MSFT US Equity,EXPD US Equity,PGR US Equity,INTC US Equity,CAH US Equity,HSIC US Equity,TGT US Equity,SBUX US Equity,CVS US Equity,OKE US Equity,RMD US Equity,WSM US Equity,IRM US Equity,APD US Equity,MCHP US Equity,STT US Equity,POOL US Equity,TSN US Equity,DIS US Equity,MMM US Equity,CNP US Equity,MHK US Equity,BMY US Equity,AMD US Equity,ECL US Equity,PCAR US Equity,AOS US Equity,LLY US Equity,CAG US Equity,HIG US Equity,BK US Equity,XOM US Equity,COST US Equity,EQR US Equity,SHW US Equity,FDX US Equity,MCK US Equity,ABT US Equity,CMI US Equity,EVRG US Equity,RJF US Equity,PG US Equity,TER US Equity,CMCSA US Equity,IVZ US Equity,VTR US Equity,PH US Equity,WAB US Equity,PCG US Equity,CL US Equity,BEN US Equity,AMAT US Equity,LEN US Equity,MS US Equity,KLAC US Equity,ODFL US Equity,IPG US Equity,MLM US Equity,DHI US Equity,STZ US Equity,SCHW US Equity,TAP US Equity,ED US Equity,TXN US Equity,BALL US Equity,BBY US Equity,RCL US Equity,SWKS US Equity,TYL US Equity,VMC US Equity,PFE US Equity,TRMB US Equity,TFC US Equity,CINF US Equity,STE US Equity,DRI US Equity,BRO US Equity,JBHT US Equity,ES US Equity,SPG US Equity,NTAP US Equity,CTAS US Equity,PEG US Equity,ARE US Equity,APH US Equity,VTRS US Equity,AMZN US Equity,AAPL US Equity,BXP US Equity,BRK/B US Equity,WMT US Equity,ADP US Equity,BDX US Equity,LOW US Equity,EXC US Equity,KIM US Equity,FI US Equity,AMGN US Equity,CVX US Equity,PLD US Equity,GD US Equity,DTE US Equity,F US Equity,AFL US Equity,WY US Equity,J US Equity,HD US Equity,ORCL US Equity,FDS US Equity,SPGI US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,YUM US Equity,AMT US Equity,DHR US Equity,QCOM US Equity,TT US Equity,EL US Equity,SYK US Equity,DD US Equity,ROK US Equity,CHRW US Equity,CSGP US Equity,APA US Equity,EQT US Equity,CHD US Equity,STLD US Equity,LH US Equity,AXP US Equity,MMC US Equity,LRCX US Equity,CCI US Equity,MGM US Equity,EBAY US Equity,HRL US Equity,D US Equity,DGX US Equity,SYY US Equity,DECK US Equity,ADI US Equity,DOV US Equity,LNT US Equity,OXY US Equity,LHX US Equity,AJG US Equity,GS US Equity,VLO US Equity,NVDA US Equity,SBAC US Equity,DUK US Equity,CTSH US Equity,GLW US Equity,RSG US Equity,BLK US Equity,LMT US Equity,PHM US Equity,TDY US Equity,T US Equity,KMX US Equity,NEE US Equity,CTRA US Equity,WRB US Equity,NI US Equity,ROP US Equity,L US Equity,TRV US Equity,SNPS US Equity,TKO US Equity,PKG US Equity,SJM US Equity,ADM US Equity,DOC US Equity,MET US Equity,CSX US Equity,ROL US Equity,MTB US Equity,CAT US Equity,RL US Equity,GEN US Equity,UDR US Equity,SO US Equity,ORLY US Equity,ADSK US Equity,SRE US Equity,AZO US Equity,MCO US Equity,GL US Equity,NUE US Equity,VZ US Equity,FE US Equity,IFF US Equity,GWW US Equity,MKC US Equity,TSCO US Equity,ACGL US Equity,URI US Equity,PNR US Equity,ISRG US Equity,EW US Equity,BKNG US Equity,GIS US Equity,GPN US Equity,FFIV US Equity,HBAN US Equity,WEC US Equity,COP US Equity,FRT US Equity,HUM US Equity,ZBRA US Equity,UNH US Equity,AME US Equity,LII US Equity,FIS US Equity,WTW US Equity,AXON US Equity,O US Equity,AEE US Equity,ZBH US Equity,BG US Equity,ALGN US Equity,ELV US Equity,WFC US Equity,TPR US Equity,HUBB US Equity,PFG US Equity,K US Equity,CNC US Equity,GRMN US Equity,PRU US Equity,NFLX US Equity,BF/B US Equity,AKAM US Equity,RVTY US Equity,XEL US Equity,A US Equity,ON US Equity,WST US Equity,CME US Equity,EQIX US Equity,TXT US Equity,MSI US Equity,WYNN US Equity,NDSN US Equity,NSC US Equity,CI US Equity,AON US Equity,MOH US Equity,NRG US Equity,AIZ US Equity,EMN US Equity,NDAQ US Equity,CBRE US Equity,DPZ US Equity,GOOGL US Equity,LKQ US Equity,HPQ US Equity,DLR US Equity,CRM US Equity,MPWR US Equity,DXCM US Equity,LVS US Equity,CPT US Equity,MRK US Equity,MDLZ US Equity,STX US Equity,ICE US Equity,MTD US Equity,TMO US Equity,LYV US Equity,AMP US Equity,CF US Equity,UAL US Equity,SNA US Equity,BAX US Equity,TDG US Equity,ACN US Equity,HAS US Equity,EXPE US Equity,MA US Equity,CMG US Equity,FSLR US Equity,CRL US Equity,UNP US Equity,MCD US Equity,IBKR US Equity,PODD US Equity,LDOS US Equity,PNC US Equity,SMCI US Equity,IBM US Equity,TMUS US Equity,BR US Equity,V US Equity,DAL US Equity,AWK US Equity,KDP US Equity,MU US Equity,ULTA US Equity,BLDR US Equity,MSCI US Equity,BX US Equity,IP US Equity,LULU US Equity,MAS US Equity,EXR US Equity,RF US Equity,AIG US Equity,KEY US Equity,ETN US Equity
2002-03-29,,,0.027961383081053663,0.027961383081053663,,,,,,,,,,,,,,,,,,,0.015155093239999034,0.022958346675177814,,,,,0.027961383081053663,,0.019636119650093646,,,,,,,,,,,,,,,,,,,,,,,,,,0.026989325063829495,,,,,,,,,0.027961383081053663,,,,,,,,,0.027961383081053663,,,,0.027961383081053663,,,,,,,,,,,,,0.027961383081053663,,,,,0.027961383081053663,,,,,,,,,,,,,,,,,,,0.026172725830960464,,,,,,,,,,,,,,,,,,,,,,,,0.027961383081053663,,,0.027961383081053663,,,,,,,,,,,0.027961383081053663,,,,,0.027961383081053663,,,,0.017173799752451726,,,,,,0.027961383081053663,,0.025340889011283993,0.01906965640414668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017262414622306564,,,,,,,,,,,,,,,0.026747706757827637,,,,,,,,,,,0.027961383081053663,,,,,,0.027961383081053663,,,,0.027961383081053663,,,,,,,,0.027961383081053663,,,,0.022795601961275558,,,,,,,,,,,,,,,,,,,,0.01673814375183579,,0.027961383081053663,,,,0.027961383081053663,,,,,0.021514392047910887,0.027961383081053663,0.027961383081053663,,0.02115435888857069,0.027961383081053663,,0.027961383081053663,,,,,0.019637521988985798,0.010580710408056328,0.027961383081053663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-30,,,0.02868096432855287,0.02868096432855287,,,,,,,,,,,,,,,,,,,0.01582628121032161,0.016757833679645395,0.02868096432855287,,,,0.018173848998485294,,0.018887874731445455,,,,,,0.026727273113353416,,,,,,,,,,,,0.02868096432855287,,,,,,,,0.02149160007552509,,,,,,,,,0.02868096432855287,,,,,,,,,0.020894059207791464,,,,,,,,,,,,,,,,0.02868096432855287,,,0.027151678729558888,,,0.02868096432855287,,,,,,,,,,,,0.02480089448659185,,,,,,,0.022878002339454844,,,,0.02868096432855287,,,,,,,,,,,,,,,,0.02868096432855287,,,,0.02868096432855287,,,0.02868096432855287,,,,,,,,,,,0.02868096432855287,,,,,0.022705632997824455,,,,0.01634116654556904,,,,,,,,0.02868096432855287,0.0210841569875113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014920551891441635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02868096432855287,,,,0.02024542285529727,,,0.02868096432855287,,,,,,,,,,,,,,,,,,,,,,,0.02868096432855287,,,,,,,,,0.027658823477736474,0.02868096432855287,,0.027062578254012506,,,,,0.023031194093444212,0.011060875425379658,0.02868096432855287,0.02868096432855287,0.02868096432855287,0.02868096432855287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-31,,,0.02749646652066604,,0.02749646652066604,,,,,,,,,,,,,0.027068966122680914,,,,,0.025150803918560033,,,,,,0.02749646652066604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026969286661351656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007756646181276787,,,,,,,,0.02749646652066604,,,,,,,,,,0.02749646652066604,,,,,0.014757208452791316,,,,,,,0.02749646652066604,,,,,0.025139525503049792,,,,,,,,0.02749646652066604,,,,,,,0.02749646652066604,,,,0.02749646652066604,,,0.02749646652066604,,,,,,,0.013545320402957512,,,,0.02749646652066604,,,,,0.02749646652066604,,,,0.01608787857847998,,,,,,,,0.02749646652066604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015114167178323559,,,,,,,,,,,,,0.02749646652066604,,,,,,,,,,,,,0.02749646652066604,,,,,,,,,,,,,,,,,,0.02749646652066604,,,,,,,0.02749646652066604,,,,,,,,,,,,,,,,,,,0.02749646652066604,,,,0.025371261139817743,0.02749646652066604,,,,,,,,0.02749646652066604,0.02749646652066604,,,0.01962968669290925,,,,0.020058345048183754,,0.02749646652066604,,,0.02749646652066604,0.02749646652066604,0.02749646652066604,0.02749646652066604,0.02642966525268671,0.022013109329613888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,,,0.01468920474504291,,,,,,0.022916249098215647,,,,,,,,,0.02292874092851599,0.02292874092851599,,,,,,,,,,,,,,,,,,,,,,,,,0.018728029766671827,,,,,,,,,,,,0.02292874092851599,,,,,,,0.02292874092851599,,,,,,,,,,0.02292874092851599,,,,,,0.02147069729413645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020927778177052693,,,,,,,,,,0.02292874092851599,,,0.02292874092851599,,,,,,,,,,0.016255674237189446,,,,,,,,0.019267987830269104,,,,,,,0.02292874092851599,,,,,,0.02292874092851599,0.022659439573205795,,,0.020021938179899817,,0.02292874092851599,,,0.02292874092851599,,,,,,,,,,,,0.02292874092851599,0.02292874092851599,,,,,,,,,,,,,,,,,,,,,,,,,,0.020883940894989274,,,,,,,,0.012322055034812417,,0.02292874092851599,,,,0.02292874092851599,,,,,,,,,,,,,0.012101149995811135,,,,,,,,,,,,,,0.01775109176353432,,,,,,,,,,,0.02292874092851599,,,,0.01677416699555054,,0.02292874092851599,,,,,0.019199439614231255,,0.02292874092851599,,,,,,,,,,,,0.02292874092851599,,,,,,0.02292874092851599,,0.02292874092851599,,,,,,,,,,,,,,,,,,,,,0.019051623707437883,,,,,,,,0.016232800952307346,,,,,,,0.02292874092851599,,,,,,,0.02292874092851599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02292874092851599,0.02292874092851599,,,0.02292874092851599,,,,0.011144111072842347,,,0.02292874092851599,,,0.02292874092851599,0.019896747270570198,0.01570112779778181,,,,,,,,,,,,,,,,,,,,
2008-11-28,,,0.015026489237113324,,,,,,0.0236890133769429,,,,0.01617988356770778,,,,,0.017197338583455478,0.021612284714860604,0.017225620625765548,,,,,,0.0187053978768357,,,0.01657226764874587,,,,,,,0.01581793003368273,,,,,,,,,0.014193099347505574,,,,,,,,,,,,0.02367058835057101,,,,,,0.019972200618631232,,,,,,,,,,0.0236890133769429,,,,0.014109997299905615,,0.019576728757101387,,,,0.0236890133769429,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236890133769429,,,,,,,,,,0.021026766572286124,,,,,,,,,,0.0236890133769429,,,,,,,,,,,,,0.01833661159169501,,,,,,,,0.017254540525958054,,,,,,,0.0236890133769429,,,,,,0.0236890133769429,,,,0.019691344678883622,,0.0236890133769429,,,0.021487913845353566,,,,,,,,,,,,,0.0236890133769429,,,,,,,0.0236890133769429,,,,,,,,,,,,,,,,,,,0.02240828302827163,,,,,,,,,,,,,,0.01937074760401838,,,,,,,,,,,,,,,0.0236890133769429,,,,,,,,,,,0.012878115677496483,,,,,,,,,,,,0.023402294836705424,,,,,,0.0236890133769429,,,,,,,0.0236890133769429,,,,0.020006977720697844,,,,,,,,,,0.0236890133769429,,,,0.0236890133769429,,0.0236890133769429,,0.0236890133769429,,,,,,,,,,,,,,,,,,,0.015408029772808552,,,,,,,,0.01536117883133664,,,,,,,0.0236890133769429,,,,,,,0.0236890133769429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236890133769429,,0.0236890133769429,0.022349074359862997,,,,,,0.0236890133769429,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,0.010852386749093529,,,,,,,,,,,,0.02442145322781699,,,,0.018983601981319674,,,,,0.02442145322781699,,,,,0.020307310206679852,,,,,,,0.011093586924064203,,,,,,,,,,,,,,,,,,,,,0.024382162955814277,,,,,,,,,,,,,,,0.016826161604239318,0.02442145322781699,,,,0.015773374977679732,,0.01097672992052129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02442145322781699,,,0.02442145322781699,,,0.02442145322781699,,,,,,0.02442145322781699,,,,0.014279971907669654,0.02442145322781699,,,,,,,0.01164763981727427,,,,,,,,,0.022794170472273476,,,,0.021391275831113533,0.015686024156480804,,,0.015290772779231743,,,,,0.014893956210859456,,,,,,,,,,,,,0.02442145322781699,0.02442145322781699,,,,,,0.02442145322781699,,,,,,,,,,,,,,,,,,,0.02220659768849753,,,,,,0.02285234646884149,,,,,,,,0.02442145322781699,,,,,,,,,,,,,,,0.02442145322781699,,,,,,,,,,,0.011449515487242826,,,,,,0.02372845400950021,,,,,,,,,,,,,,,,,,,0.02442145322781699,,,,,,,,,,,,,0.014809825269936518,0.02442145322781699,,,,0.02442145322781699,,0.02442145322781699,,0.020377912690855912,,0.02442145322781699,,,,,,,,,,,,,,,,,0.011512228717007522,,,,,,,,0.020087044272958075,,,,,,,,,,,,,,0.021682071433237315,,0.02442145322781699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02442145322781699,0.02442145322781699,,,,,,,0.02442145322781699,,,0.02442145322781699,,,0.02442145322781699,,,,,,,,,,,,,,,,,,,
2009-01-30,,,0.010757051658856355,,,,,,,,,,,,,,,,0.02144351877632207,,,,,0.02416029815840932,,,,,0.019461942372035648,,,,,,,,,,,,0.02416029815840932,,,,0.015100896897039542,,,,,,,,,,,,0.02416029815840932,,,,,,,,,0.013141603052843976,,,,,,0.017862482900073334,,,,,,,0.011810675851633102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02416029815840932,,,,,,,,,0.02416029815840932,,,0.01657876798366034,,,,,,,,,0.013959614558799705,,,,0.017590288299124606,0.02416029815840932,,,,,,,,,,,,,0.02416029815840932,0.02416029815840932,,0.022372198048694864,,,,0.02416029815840932,0.01735901829266912,,,,,,,0.023225629756194275,,,,,,,,,,,,,,0.02416029815840932,0.02416029815840932,,,,,,0.02416029815840932,0.022843466222442703,,,,,,,,,0.020923541487696592,,,,,,,,,0.019783901198957208,,,,,,,,,,,,,,,,,,,,,0.01839741718720823,,,,,,,,0.02416029815840932,,,,,,,,,,,,,,,,,0.01662950657567947,,,,0.016966838181284125,,,,,,,,,0.01949838066466022,,,,,,0.02416029815840932,0.020631427006711413,,,0.02416029815840932,,,,,,,0.02416029815840932,,,0.023876784000289277,,,,0.02416029815840932,,0.02416029815840932,,0.0203878090398847,,,,,,,,,,,,,0.011086200653868008,,,,,,,,,,,,,,0.012624181689956798,,,,,,,,,,,,,,,,0.02416029815840932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02416029815840932,0.02416029815840932,,,,,,,0.02416029815840932,,,0.02416029815840932,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,0.029100396260931003,,,,,,,,,,0.029100396260931003,0.029100396260931003,,,,,,0.028374256504199613,,,,,,0.029100396260931003,,,,,,,,,,,0.029100396260931003,,,,,,,,,,,,,,,,0.027924311606318558,,,,,,,,,,,,,,0.029100396260931003,,0.02268844657622944,,,,,,0.029100396260931003,,0.029100396260931003,,,0.029100396260931003,,,,,,,,,,,,,,0.029100396260931003,,,,,,,,0.029100396260931003,,0.02513069894692147,,,,,,,,,,,,,,,,,,,,,0.029100396260931003,,,,,0.029100396260931003,,,,,,,0.029100396260931003,,,,,,,,,,,,,,,,,,,,,,0.027725348283433798,,,0.01514559123221493,0.029100396260931003,0.029100396260931003,,,,,,0.029100396260931003,,0.029100396260931003,,0.02608466043391235,,0.029100396260931003,0.029100396260931003,,,0.0151642676146546,,,0.029100396260931003,0.029100396260931003,0.029100396260931003,0.029100396260931003,0.02605171975697787,0.029100396260931003,0.029100396260931003,0.029100396260931003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-31,,,,0.02857153457951443,,,,,,,,,,,,0.02857153457951443,,0.02857153457951443,,,,,,,,,,,,,0.012983817001226937,,,,,,,,0.02857153457951443,,0.02857153457951443,,,,,,,,,,,,,,,0.02857153457951443,,0.0269631995861682,,,,0.02857153457951443,,,,0.02471435451991381,,,,,,,,,0.01916124776447407,,,,0.02857153457951443,,,,,,,,,,0.02857153457951443,,0.02857153457951443,,,,,,0.02857153457951443,,,0.02857153457951443,,,,0.02857153457951443,0.02857153457951443,,,0.02840985965597163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857153457951443,,,,,,,,,,,,,,0.02857153457951443,,,,,0.02857153457951443,,,,,,,,,,0.027782640439134327,,0.02857153457951443,,,,,,,,,,,,,,,,,,,,,,,,,0.02857153457951443,,,,0.019168837601281612,,,,,,0.012942632936896122,,,,,,,,,,,,,,,,,,,,,,,,0.02857153457951443,,,,,,,,,,,,0.026480319539154147,0.01326440250448934,,,,,,,,,,,0.013826398335986728,,,0.02857153457951443,,0.025410026943688876,0.02764354475227386,,0.02441120742165626,,,,,,,,,,,,,0.02857153457951443,0.02857153457951443,0.020655165849448348,0.019037049819403663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-28,,,,0.0283049049582393,,,,,,,,,,,,0.0283049049582393,,,0.02676615366816564,,,,,,,,,,,,,,,,,,,,,,0.0283049049582393,0.0283049049582393,,,,,,,,,,,,,,,,,,,,0.02455587578208479,,,,0.0283049049582393,,,,,,,,,0.0283049049582393,,,,0.0283049049582393,,,,,,,,,0.027423516061211208,,,0.0283049049582393,,,,,,0.0283049049582393,,,0.0283049049582393,,,,,0.0283049049582393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283049049582393,,,,,,,,,,,,,,0.0283049049582393,,,0.0283049049582393,,,,,,0.01993198003707472,,,,,,0.019874636287017536,,0.0283049049582393,0.017228694151520788,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283049049582393,,,,,,,0.008958571477451563,,,,,,,,,,,,,,,,,,,,0.022110751045507186,,,,,,,,,,,,0.0283049049582393,,,,,,,,,,,,,,,,0.012758263393622144,,0.020793035417999033,,,0.0283049049582393,,,,,0.0283049049582393,,0.0283049049582393,,,0.02352583000006381,,0.0283049049582393,,,,,,0.01817315387920579,0.0283049049582393,0.0283049049582393,0.025460855454085024,0.0283049049582393,0.0283049049582393,0.024816059389008188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,,,0.028915122819787843,,,,,,,,,,,,,,,,,,,0.021099770226626915,0.028915122819787843,0.028915122819787843,,,,,,,,,,,,,,0.025962699973321072,,,,,,,,,,0.028915122819787843,,,,,,,,,,,,,,,,,0.020958179432862743,,,0.028915122819787843,,,,,,0.028915122819787843,,,,0.028915122819787843,,,,,,,,,,,,,0.028915122819787843,,,,,0.028915122819787843,,,,,,,,,,,,0.01711688174181472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028915122819787843,,,,,,,,,,,,,,0.028915122819787843,,,,,0.028915122819787843,0.028915122819787843,,,0.01869987063865422,,,,,,,,0.021574190738370413,,,,,,,,,,,,,,,,,,,,,,,,,0.028915122819787843,,,,0.028915122819787843,,,,,,0.006238608877019381,,,,,,,,,,,,,,0.028915122819787843,,,,,,,,,,0.028915122819787843,,,,,,,,,,,,,0.01867575852528424,,,,,,,,,,,0.028915122819787843,,,,,,,,,,,,,,,,,,,,0.024717368429003152,0.028915122819787843,0.028915122819787843,,,,,,,,,0.028915122819787843,0.028915122819787843,,0.028915122819787843,0.01593204148067048,0.028915122819787843,0.028915122819787843,0.027481587824715985,0.02546453676751057,0.021597049055975776,0.01160338579347406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-31,,,,0.028377284848939425,,,,,,,,,,,,,,,,,,,,0.021311483050193022,0.027990338841408238,,,,0.019404375645713,0.017612245983804693,,,,,,,,,0.020948341317630445,,,,,,,,,,,,,,,,,,,,,,,0.028377284848939425,,,,0.028377284848939425,,,,,,,,,0.010029321433748902,,,,0.028377284848939425,,,,,,,,,,,,0.028377284848939425,,,,,,0.028377284848939425,,,,,,,,,,,,0.020337052618744127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02284193103291113,,,0.028377284848939425,,,,,,,,,,,,,,,,0.028377284848939425,,,,0.019154132768922794,,,,,,,,0.024181589717723266,,,,,,,,,0.028377284848939425,,,,,,,,,,,,,,,,,,,,0.02492057643385239,,,,,,,,,,,,,,,,,,,,0.028377284848939425,,,,,,,,,,0.028377284848939425,,,,,,,,0.028377284848939425,,,,,0.015274075603240638,,,,,,,,,,,0.018980601980592076,,,0.028377284848939425,,,,,,,,0.028377284848939425,,,,,,,,,,0.028377284848939425,0.028377284848939425,,,,0.027557448541794566,0.028377284848939425,,,,0.028377284848939425,0.028122769992602915,,,0.018387395020979636,0.028377284848939425,,0.025018903748058558,,0.028377284848939425,0.017114379739019116,0.028377284848939425,0.024890054701332393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-30,,,,0.025492741944568843,,,,,,,,,,,,0.025492741944568843,,,,,,,0.01444963370156221,,,,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,,,,0.02110161753132318,,,,,0.021355868755195597,0.01627176755517268,,0.02379409416156883,,,,,0.025492741944568843,,,,,,,,,0.025492741944568843,,,,,,,,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,,,,0.024853156052564253,,,,,,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,,,,,,0.02421000787238737,,,,,,,,,,,,0.025047210318587827,,,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,0.02223163947865885,0.025492741944568843,0.025492741944568843,,,0.025492741944568843,,,,,,,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,,,0.025492741944568843,,,,,,,,,,,,0.025492741944568843,,,,0.019486700958717906,,,,0.0226947965469231,,,,,,0.011795045127384565,,,,0.025492741944568843,,,,,,,,,,,,,,,,,,0.012344352340427377,0.025492741944568843,0.020320829810651253,,,,,,0.025492741944568843,,,,,,,,0.025492741944568843,,,0.025492741944568843,,0.016944430500537212,0.02524563081243255,0.025492741944568843,0.025492741944568843,0.025492741944568843,,0.025492741944568843,0.015041927917115405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-29,,,,,0.02848927896143417,0.02848927896143417,0.02848927896143417,,,,,,,,,0.02848927896143417,,0.021233368983215317,,,0.01964109683405917,,,,,,0.02848927896143417,,,,,,0.014378384762162372,,,0.02848927896143417,,,,,,,,,0.02848927896143417,,,,,,0.02848927896143417,,,0.02848927896143417,,,,0.02848927896143417,0.02848927896143417,,,,,,,,,,,,,0.014561959197777148,,,,,0.02848927896143417,,,,,0.02848927896143417,,,,,,,0.02848927896143417,,,,,,,,,,,,,0.02848927896143417,,,,,,,,,,,,,0.02848927896143417,,,,0.02848927896143417,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02329197323002564,,,,,,,,,0.02848927896143417,,,,,,,,,,,,,,,,,,,,,,,0.01812396346919902,,,,,,,,,,0.02848927896143417,,,,,,,,,,,,,,,,0.022052131287447884,,,,,,,,,,,,,,,0.02848927896143417,,,0.02848927896143417,,,,,,,,,0.02848927896143417,0.02848927896143417,,,,,,,0.02848927896143417,,,0.010343223793217183,0.02069709571741344,,,0.021181583454561042,,0.02848927896143417,0.02848927896143417,,0.016795408350764932,0.02848927896143417,0.02848927896143417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
