,SJM US Equity,CMS US Equity,TGT US Equity,KDP US Equity,COO US Equity,NI US Equity,CCI US Equity,TT US Equity,IPG US Equity,GOOGL US Equity,EXPE US Equity,NDSN US Equity,BLK US Equity,BKNG US Equity,SLB US Equity,AES US Equity,RCL US Equity,LULU US Equity,BX US Equity,BEN US Equity,CI US Equity,EL US Equity,CBRE US Equity,AXP US Equity,IP US Equity,HAL US Equity,SWKS US Equity,JBL US Equity,DD US Equity,BAC US Equity,CMI US Equity,CAT US Equity,HST US Equity,ISRG US Equity,ROK US Equity,FCX US Equity,ALGN US Equity,DXCM US Equity,WDC US Equity,FITB US Equity,BLDR US Equity,F US Equity,MU US Equity,COF US Equity,AMD US Equity,INCY US Equity,TXT US Equity,STX US Equity,TKO US Equity,DTE US Equity,OKE US Equity,TSN US Equity,LYV US Equity,EMN US Equity,PRU US Equity,ULTA US Equity,SPG US Equity,MAS US Equity,WMB US Equity,HIG US Equity,SMCI US Equity,PODD US Equity,DAL US Equity,LVS US Equity,A US Equity,CTSH US Equity,PFG US Equity,FFIV US Equity,WYNN US Equity,HBAN US Equity,UAL US Equity,MGM US Equity,LNT US Equity,BA US Equity,LUV US Equity,ARE US Equity,AFL US Equity,REGN US Equity,DECK US Equity,STZ US Equity,RJF US Equity,EXR US Equity,EOG US Equity,CRM US Equity,RF US Equity,URI US Equity,NFLX US Equity,DLTR US Equity,COR US Equity,UHS US Equity,NTAP US Equity,AMP US Equity,ALB US Equity,WSM US Equity,UDR US Equity,EQR US Equity,AKAM US Equity,WEC US Equity,TDG US Equity,RMD US Equity,IFF US Equity,NEM US Equity,AIZ US Equity,FAST US Equity,EW US Equity,MTB US Equity,PNC US Equity,AIG US Equity,KEY US Equity,D US Equity,ERIE US Equity,FDS US Equity,BF/B US Equity,ETN US Equity,AVB US Equity,BKR US Equity,CMG US Equity,DE US Equity,MOH US Equity,MO US Equity,ACGL US Equity,BRK/B US Equity,INTU US Equity,HUM US Equity,COP US Equity,DIS US Equity,PGR US Equity,SWK US Equity,AOS US Equity,IT US Equity,MOS US Equity,TRMB US Equity,TMUS US Equity,TPL US Equity,DPZ US Equity,ES US Equity,AJG US Equity,GL US Equity,ODFL US Equity,EXPD US Equity,MNST US Equity,FTNT US Equity,CF US Equity,PPG US Equity,AME US Equity,MTD US Equity,DG US Equity,SO US Equity,C US Equity,BRO US Equity,CNC US Equity,PCAR US Equity,VLO US Equity,AWK US Equity,HRL US Equity,JKHY US Equity,FIS US Equity,ADM US Equity,WY US Equity,PM US Equity,CNP US Equity,BG US Equity,HUBB US Equity,LYB US Equity,MCO US Equity,AVGO US Equity,CSGP US Equity,UNH US Equity,SPGI US Equity,MSI US Equity,BIIB US Equity,NDAQ US Equity,GNRC US Equity,CPT US Equity,ZBRA US Equity,QCOM US Equity,WAB US Equity,CDNS US Equity,NVDA US Equity,COST US Equity,TYL US Equity,ACN US Equity,IRM US Equity,MA US Equity,PLD US Equity,KKR US Equity,CTRA US Equity,FE US Equity,AAPL US Equity,WTW US Equity,TTWO US Equity,NXPI US Equity,CHD US Equity,MMC US Equity,GWW US Equity,CPRT US Equity,CHTR US Equity,ROL US Equity,CBOE UF Equity,TDY US Equity,EQT US Equity,VRSK US Equity,IBM US Equity,SHW US Equity,LIN US Equity,V US Equity,TSCO US Equity,EA US Equity,PSA US Equity,WRB US Equity,ECL US Equity,CB US Equity,RL US Equity,AXON US Equity,FICO US Equity,ED US Equity,SBUX US Equity,BMY US Equity,CTAS US Equity,ROST US Equity,T US Equity,INTC US Equity,AMGN US Equity,EQIX US Equity,CVS US Equity,CMCSA US Equity,MSFT US Equity,POOL US Equity,CPAY US Equity,MPWR US Equity,TRGP US Equity,USB US Equity,SBAC US Equity,TFC US Equity,KMI US Equity,VZ US Equity,SRE US Equity,CINF US Equity,WFC US Equity,GILD US Equity,ORLY US Equity,TJX US Equity,ABT US Equity,EG US Equity,EFX US Equity,ROP US Equity,LEN US Equity,DUK US Equity,HD US Equity,VRSN US Equity,PHM US Equity,ALL US Equity,WMT US Equity,LII US Equity,HCA US Equity,DHI US Equity,NEE US Equity,HII US Equity,DVA US Equity,IVZ US Equity,MPC US Equity,VMC US Equity,MKC US Equity,RVTY US Equity,SNA US Equity,EBAY US Equity,VRTX US Equity,NRG US Equity,WST US Equity,MHK US Equity,LLY US Equity,HSY US Equity,STT US Equity,TRV US Equity,EPAM US Equity,APO US Equity,CAG US Equity,GEN US Equity,ATO US Equity,KMB US Equity,AEP US Equity,ADBE US Equity,KR US Equity,PKG US Equity,FSLR US Equity,TMO US Equity,KMX US Equity,CPB US Equity,PSX US Equity,TSLA US Equity,J US Equity,APTV US Equity,MS US Equity,AVY US Equity,EME US Equity,NOW US Equity,BBY US Equity,BSX US Equity,HPQ US Equity,SCHW US Equity,LDOS US Equity,META US Equity,FANG US Equity,IBKR US Equity,NOC US Equity,LMT US Equity,VTRS US Equity,MCK US Equity,GPN US Equity,GRMN US Equity,FI US Equity,IDXX US Equity,CAH US Equity,BALL US Equity,LHX US Equity,BR US Equity,PANW US Equity,TAP US Equity,ETR US Equity,AON US Equity,XYL US Equity,NSC US Equity,MAR US Equity,AMT US Equity,EIX US Equity,STLD US Equity,DLR US Equity,BK US Equity,GD US Equity,EXC US Equity,ELV US Equity,NTRS US Equity,UNP US Equity,WELL US Equity,APD US Equity,PNW US Equity,LOW US Equity,PCG US Equity,WM US Equity,LRCX US Equity,CHRW US Equity,ZTS US Equity,CME US Equity,MSCI US Equity,NCLH US Equity,PAYC US Equity,ESS US Equity,PEG US Equity,SYF US Equity,DRI US Equity,HOLX US Equity,AMZN US Equity,MAA US Equity,MLM US Equity,NKE US Equity,HAS US Equity,PPL US Equity,GE US Equity,MDLZ US Equity,MCD US Equity,STE US Equity,JNJ US Equity,RSG US Equity,KLAC US Equity,HSIC US Equity,SYK US Equity,GDDY US Equity,OXY US Equity,XOM US Equity,EVRG US Equity,NVR US Equity,GOOG US Equity,BAX US Equity,O US Equity,SYY US Equity,AMAT US Equity,PAYX US Equity,TPR US Equity,TXN US Equity,ITW US Equity,KHC US Equity,CVX US Equity,ADSK US Equity,VTR US Equity,PWR US Equity,HPE US Equity,APA US Equity,PYPL US Equity,JCI US Equity,DGX US Equity,MCHP US Equity,HLT US Equity,CFG US Equity,ANET US Equity,CSX US Equity,DVN US Equity,PTC US Equity,XYZ US Equity,PEP US Equity,PH US Equity,TER US Equity,TTD US Equity,ABBV US Equity,VST US Equity,LW US Equity,ON US Equity,CRL US Equity,IEX US Equity,XEL US Equity,TROW US Equity,IR US Equity,VICI US Equity,MRK US Equity,ADP US Equity,KEYS US Equity,DOC US Equity,WDAY US Equity,PG US Equity,AEE US Equity,AZO US Equity,CLX US Equity,DAY US Equity,IQV US Equity,TECH US Equity,DHR US Equity,ALLE US Equity,YUM US Equity,CDW US Equity,SNPS US Equity,KIM US Equity,HWM US Equity,INVH US Equity,MRNA US Equity,JBHT US Equity,FDX US Equity,CRWD US Equity,DDOG US Equity,UPS US Equity,UBER US Equity,GS US Equity,NWSA US Equity,NWS US Equity,CARR US Equity,GM US Equity,WAT US Equity,NUE US Equity,PLTR US Equity,REG US Equity,CCL US Equity,LKQ US Equity,PFE US Equity,DOV US Equity,DELL US Equity,RTX US Equity,GIS US Equity,GPC US Equity,CTVA US Equity,OMC US Equity,MET US Equity,CEG US Equity,ORCL US Equity,COIN US Equity,JPM US Equity,HOOD US Equity,APP US Equity,PNR US Equity,DASH US Equity,CL US Equity,BXP US Equity,MMM US Equity,K US Equity,FOX US Equity,FOXA US Equity,GLW US Equity,GEV US Equity,SOLV US Equity,EXE US Equity,WBD US Equity
2012-04-30,,,,,,0.032872919826889745,,,,0.020300499927664792,,,,,,,,,,,,,,0.025604628913805248,,,,0.014409045090362999,,,,,,0.015214840987727055,,,,,,,0.0059651250582426155,,,,,,,0.009659114143917126,,,,,,,,0.014795741489679005,,,,,,,,,,,,0.011883434960422101,,,,,,,,,,0.010351594666762694,,,,0.020600487109439423,,,,0.008038965982543146,,0.024033120215537045,,,,,,,,,,,0.021432983119592228,,,,,0.016068898828836675,,,,,,,,,,,,,0.017361493223446513,,,,,,,,,,,,,,,,,,0.015355268489097868,,0.029808832973610113,,,,0.017421155831253355,,0.013521366218330604,,,,0.024535273660173117,,,,0.006971490268172383,,,0.030477186702047694,,,,,,0.032280304830175556,,,,,,,,,0.026328441219438264,,0.027506458109360307,,,,,,,,,,0.018934014061714948,,,0.01757543422949697,,,,0.0435923679888545,0.009934100652595389,,,,,,0.015572322914547167,,,,,,,0.02684260771323676,,0.020952529867129616,,0.020150651937864555,,,,,0.031243963901639527,,,,0.016025229487432,,0.013005559290169102,0.03030363524000647,0.03333192885103705,0.02246372478464194,,,,0.008707724330375628,0.027154207400232576,0.02439974752191123,,,,,0.029390834505387157,0.028255057025477436,0.026716400017146195,0.022184558220374417,0.020464728212201733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,,,,,,0.03301258107525878,,,,,0.01384059303150217,,,,,,,,,,,,,,,,,,,,,,,0.018615950058532352,,,0.011470654266972951,,,,0.008447671304833449,,,,,,,0.00941077037454902,,,,,,,,,,,,,,,0.008657614693737494,,,,,,,,,,,,,,,0.009312914550845725,,,,0.02031059599722884,,,,0.00754283934745405,,0.016298587214433113,,,,,,,,,,0.0500942065574572,0.01758960760667879,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034152614563850825,,,,,,,,0.023322696275609938,,,0.03326827568908409,,,,0.013993601069327354,,0.013547767611706304,,,,0.01797705006149584,,,,,,,,,,,,,,,,,0.01345972492223665,,,,,,,0.02074105235644433,,,,,,,,,,0.01686382334915704,,,0.01917726277067726,,,,,0.027456168083259985,,,,0.03457721237953607,,0.012507564677810905,,,,,,,0.029883545254135696,,0.021953780688912867,,0.018291059510751016,,,,,,,,,0.019722724939664822,,,,,0.01709815191832277,,,0.02444599220596358,0.014934661719691692,,,,,0.015073207478250448,0.010660300320974092,0.015385442367749686,0.022643429324475935,0.030323589400094702,,,0.03963917377731603,0.038220959793029335,0.026039767768332146,,,0.008647787011931998,0.02098946890647879,0.040999343732711205,0.030023455988759336,0.020562275570190865,0.019093118067388008,0.009719364365194437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,0.021100725515573807,,,,,,,,0.027761219087676956,,0.014229762058342716,,,0.021604653647468674,,,,0.02665782650518445,,,,,,,,,,,,,,0.02115560965587232,0.01743334438451606,0.01928410656459139,,,,0.01182517648874582,,,0.013248980938863147,,,0.01588203983209288,,,0.0194248335125304,,,,,,,,,,,0.013901806005879673,,,,0.032615495328282035,,,,,,,0.03041365787529092,0.015341543047988694,,,,0.01604526906406956,0.03234399090145628,,,,,,,0.020308921734487156,,,,,,,,,,,,,,,,0.02997681454658973,,,,,,,,,,,,,,0.025698631154108108,,,,,,,,,,,,0.025603776630621376,,,,,0.032127196276494206,,,,,,,,,,,,,,,,,,,,,,,,0.018101201437048388,,,,,,,,,0.014929707453394756,,,,0.017807901796378665,,0.01961606056086556,,,,,,,,0.02048091881369946,,,,,,,,,,,,,,,,,,0.02185057171702384,,,,,,,,,,,,0.024625442575482017,,,0.008322319946170905,,,,,,,,,,,,,,,0.021035554303295102,,0.022938418192450887,,0.029291276010892247,,,,,,,0.013902814990751628,,,,,,,,,,,,,,,,,,0.022848040388862723,,,,,,,,,,,,,,,,,0.01621482320078201,0.02054929054579685,,,0.024833593259153325,,,,0.027018415048001156,0.018474177456182905,0.014830216865258075,,,,,0.005666526526565257,,,,0.027198489001639514,,,0.0134176562299007,0.013462630295249607,0.020036320091653653,,,,0.009642781149474559,0.028919471387299795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,0.038927505407252684,,,,,,,,,,0.024584455597730794,,,0.020184844804173655,,,,0.031096494581913107,,,,,,0.017652198932778303,,,,,,,,0.012312896265766404,0.023001732632941793,0.021960635288943126,,,,0.011407097156616764,,,0.012231628632541859,,,,,,0.01702891474924524,,,0.027690626038032184,,,,,,,,0.014010757683640187,,,,,,,,,0.016167956084274418,,0.021462841777706132,,,,,0.01177238937569044,0.014556727653366415,,,,,,,0.008586375958825228,,,,,0.025895181388723397,,,,,,,,,,,0.028528970296115314,,,,,,,,,,,,,,0.012657599260659623,,,,,,,,,,,,,,,,0.019902373479193755,0.024731156034648743,,,,,,,,,,,,,,,,,,,,,,,,0.023621244514307527,,,,,,,,,0.0216557813077893,,,,0.012828311745519363,,0.01368791025034924,,,,,,,,0.021851962978359216,,,,,,,,,,,,,,,,,,,,0.02103559875913988,,,,,,,,,,0.033646188508185265,,,0.009176140836632278,,,,,,,,,,,,,,,0.01735137998981413,,,,0.03336413941194746,,,,,,,0.02005854238722041,,,,,,,,,,,,,,,,,,0.028529820468038803,,,,,,,,,,,0.02763008387198494,,,,,,,0.01682036953749555,,,0.0371421324470918,,,,0.02573642794186616,0.026459831059220174,0.012414223495527867,,,,,0.008440290526277087,,,,,,0.009124731021995373,0.005371914440140204,,0.024778690124289918,,,,0.010979619189661397,0.022726142758880075,0.030413833303708334,0.02880333004377883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,0.04905914911256683,,,,,,,,0.018421376393613173,,,,,0.021481772924089152,,,,,,,,,,0.034764667582902795,,,,,,,,0.01632929570574106,0.013005126983274934,0.02648417825662914,,,,0.025081183455553872,,,0.011264069798852201,,,0.012071532253923592,,0.018565412203987965,0.015137174864343383,,,0.022745598137259376,,,,,,0.01444164466256037,0.021340652719484918,0.018132219681942056,,,,,,0.014064370567514707,,,0.019605451072348564,,0.02343081055468383,0.023216644124584976,,,,0.009925429998349318,0.03011606492657751,,0.03056062201924479,,,,,,,,,,0.022795363901015844,,,,,,,,,,,0.035075109269104676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012035031974709138,0.011321790340371481,,,,,,,0.017329401867759105,,,0.02850966494642747,,,,,,,,,,,,,,,,,,,,,0.02219047203818937,,0.014299720166797987,,0.024656157414175886,,0.015963501550087095,,,,,,,,,,0.013184311829001184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010881643184496916,,,,,,,,,,,,,,,,,,,0.026907761363512993,,,,,,,0.01597482688803535,,,,,,,,,,,,,,,,,0.04762617506097806,0.01760741768664579,,,,,,,,,,,,,,,,,0.014245245919987255,,,,0.022967117621325465,,,,0.02079911207589853,0.013501349301830508,0.008903082380379096,,,,,0.00785031916510179,,,,,,,,,,0.018257360167287563,,,0.016903443555723825,,0.024090481372280523,0.026879690958848727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,0.0367974784577481,,,,,,,,0.020537656215632315,,,,,0.01754830830375972,,,,,,,,,,0.02749556349926621,,,,,,,,,0.011339116265680398,,,,,0.012482770226293308,,,0.008527612793043506,,,0.007019670519572171,,,0.02893056447012963,,,,,,,,,0.01276763673469451,0.01659543881559624,0.01456419355988864,,,,,,0.020306812718653644,,,0.019764974973898994,,,0.023511491740262364,,,0.014649043778960943,,0.02606745133865786,,0.02729742297505578,,,,,,,,,,0.02421422370107517,,,,,,,,,,,,,,,,,,0.044526446469436244,,,,,,,0.01503545030581079,,,,,,,,,,,,,,,,,0.024807436054215575,,,,,,,0.0216924769076325,,,0.035093121679303646,,,,,,,,,,,,,,,,,,,,,,,0.014470002633938881,,0.02451180297847437,,0.010548512629761015,,0.014996537292935356,,,,,,,,,,,,,,,,,,,0.01573745946945915,,,,,,,,,0.019930642476153077,,,,,,,,,,,,,0.01299347669511175,,,,,,,,,,,,,,,0.020636959729675514,,,,0.030338334643512564,,,,,,,,,,,,,,,,,,,,,,,,0.03520289248642115,0.031182493575047376,,,,,,,,,,,,,,,,,0.006636538458780806,0.019876956497712962,,,,,,,0.031277039905858374,0.024000951549288083,0.005932212944728375,,,,,0.014423629661139782,,,,,,0.011828009709294615,,,,0.018934278987664598,,0.011785480164659088,0.015156060924680246,0.02171810486370309,0.02845086236685693,0.031348755443990184,0.016509641406884473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,0.026249033391782455,,,,,,,,,,,0.023159620462744127,,0.019618089671606095,,,,,,,,0.019025230334920082,,0.02302689629984034,,,,0.03419650057034311,,,,,0.010970533637516256,,,,,0.014595958674269322,,,0.007796429190229056,,,0.002580132705509448,,0.022433355848831354,0.008424338942014649,,,,,,,,,0.008208924471292197,,0.02275155261917901,,,,,,0.009584628727142493,,,0.014164409216357076,,,0.02591059790128626,,,,,0.02143525504417053,,0.03381949426830047,,,,0.019096345336491842,,,,,,0.02554394790111895,,,,,,,,,,,0.03222913335678665,,,,,,,0.023029120017438554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02714311949886392,,,,,,0.02868807215015336,,0.017119476901918212,0.013169894429192627,,0.022176306475050964,,,,0.011809017779038537,,0.026411548411854488,,,,,,,,,,,,,,,,,0.01561916444081159,,,,,,,,,,,,,,,,,,,,,,0.0074457463927273156,,,,,,,,,,,,,,,,,0.02423030609559421,,,,,,,,,,,,,,,,,,,,,,,,,,0.02592192793513804,0.018653770223447698,,,,,,,,,,,,,,,,,,,,,,,,,0.02983609036298088,0.031787797481703,,,,,,0.007915762034848594,,,,,,,,,,,,0.012395507206894932,0.01028359458279672,0.016794600031620532,,0.032793715383670645,0.016341451826093513,0.019462264013949536,0.028120170549141902,0.020310349086848076,0.03510537358448338,0.029091172254492478,0.02352427227751458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,0.0240922615671311,,,,,,,,,,,0.01637268303008876,,0.01672509191629297,,,,,,,,0.01200005416098326,,0.0293004612924616,,,,0.024746543481613696,,,,,0.008887971281672563,,,,,0.010805069613781918,,,0.01371398549459334,,,,,,0.010468874153220821,,,,,,,,,0.007118085600904921,,0.011590214736120031,,,,,,0.012809824340712133,,,0.014544589662312833,,,0.014031817328788516,,,,,0.028789897257260666,,0.022946646998234378,,,,0.015535808564761564,0.01690098992372013,,,,,0.03067433454844476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019442431525709573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028627934650567392,0.03534201117803304,0.030134800871029727,,,0.03239712339194372,,,,,,,,,,,,,,,,,,,,,,,0.015030128379648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021979655705456798,,0.004188509659400185,,0.02780538797765217,,,,,,,0.01749031224400128,,,,,,,,,,,,,,,,,,0.024459124967846527,,,,,,,,,,0.021954282236905907,,,,,,,,,,,0.032336495947455704,,,,0.016349558945521616,,,,,,,0.00911483892963082,,,,,,,,,,,,0.014422675454256543,0.0119773848456889,0.015864328287138945,,0.028222443026654116,0.031385785452510695,0.023859063142032098,0.03143078484204179,0.020239874250439552,,,0.02467869982049153,0.03140682897382006,0.029219448268257373,0.024656260704795215,0.018970779834376318,0.0149578415335944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,0.03157034750805591,,,,,0.017657640749897355,,,,,,,,0.015776330913554196,,,,0.023646111165389654,,,,0.007917104482035862,,0.02336974706267275,,,,,,,,,0.010297112382763925,,,,,0.012366581896745058,,,0.010986223286317147,,,,,,0.01715657114606917,,,,,,,,,0.010772964762271025,,0.014453064900127408,,,,,,0.01624729855372567,,,0.02043947473680943,,,0.01947156668616219,,,,0.015233371659686636,0.03281183231321291,,,,,,0.017869348732930695,0.014906378037855604,,,,,0.025881236056283615,,,,,,,,,,,,,,,,,,,,,0.03341215775917294,,,,,,,,,,,,,,,,,,,,,0.021373898800043402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01934119503249209,,0.016090375206160214,,,0.02728626836623455,,0.009499403821774043,,,,0.02608589575118168,,,,,,,,0.046691092511448026,,,,,,,,,0.01538420520225634,,,,,,,,,,,,,,,,,,,,,,0.005286360109646626,,,,,,,,,,,,,,,0.021119287754586814,,0.02388072776207929,,0.02163891379938827,,,,,,,,,,,,,,,,,,,,,,0.01017777734849321,,,0.03095496186816801,,,,,,,,,,0.02059874491474862,,,,,,,,,,,,,,,,,,,,,,0.015772683875668953,,,,,,,,,,,,0.012268408259510134,0.014379171188348042,0.01764361729216223,,,0.021530561873592584,0.034537845813910194,0.02431612876936161,,,,,0.02904595382853293,,0.031658893529487545,,0.02900337163293979,0.022550534162580044,0.020461042146681055,0.019180214586784483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,0.0067915575403377166,,,,,,,,,,,0.0030215322212557515,,0.006130857689978309,,,,0.009266945686967619,,,,0.004378065252745405,,,,,,,,,,,0.00351983472771858,,,,,,,,0.002203919606997549,,,,,,,,,,0.006561392937184535,,,0.005273502220589575,,0.0020103629049848604,,,,,,,,,,0.003579209178005135,,,,0.0035494781672229907,0.0067910392007280145,,,,0.006380682940324499,,,,,,,,0.004389564562395883,0.0071436104021886035,,,,,,,,,,,,,,,,0.0038955986085477986,,,,,,,0.008887545259923699,,,,,,,0.0033339847644403065,,,,,,,,,,0.006607207823608253,,,,,,,,,,,,0.005724065260220842,,,,,,,,,,0.0024749606310439276,,0.0032238098860677975,0.007363836890915467,,,,,,,,,,,,0.0035244878418292684,,,0.008513899433555771,,,0.0050908933693102005,,,,,,,,,,,0.003302989888086915,,,,,,,,,0.0037018904588067185,,,,,0.004407709666550059,,,,,,,0.01004247792869853,,,,0.004752003505062877,,,,,,0.0017907734095618777,,,,,0.008756716379133372,,,,,,,,,,,,,,,,0.009214131182093362,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005845681563711561,,,,,,,,,,,,,0.0027259249760822526,,,,,,,,0.005949958835967689,,,,0.002640253187659054,,,,,,,,,,,,,,,,,0.0033097118043616917,,,,,,,,,,,,0.006314829616574919,0.0031596240885912634,,,,,,,,,,,,,,,,,,0.004227585856568129,,0.005604560624880399,0.005040693858692468,,,,,0.005897681026646952,0.006213089971216489,0.004828092669816265,0.0026417744921487527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,0.004866500310547476,,,,,,,,,,,,0.004903195880418981,0.004086280171825862,,0.0037092676275642333,,,,,,0.0025047600024664836,,,,,,,,,,,0.005031744409437783,,,0.002311587542596925,,,,,0.00311023532649713,,,,,,,,,,0.0067095351492974945,,,,,,,,,,,,,,,,,,,,,,,,,,0.009610556174709246,,,,,0.0016167692967774287,0.007116712674669528,,,,,,,,,,,,,,,,,,,,,,,,0.008787624815753837,,,,,,,0.0024686698326745107,,,,,0.009625664893793196,,,,,0.0028058310080626534,,,,,,0.004552941280448205,,,,,,0.006820138844174512,0.0026365924803196483,,,,,,,,,0.0037228804383879262,,0.004160532935909826,,,,,,,,,,,,,0.0031803741887361505,0.004445399071698076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007000510076260616,,,,,,0.003370426395131585,,,,0.005053705811879061,,,,,,0.002128071919640276,0.005650787460554977,,,,0.007080571943774136,,,,,0.007848682482058673,,,,,,,,,,,0.0073820016080867,,,,,,,,,,,,,,,,,,,,,,,,,,0.002866654913264496,0.00410544755914277,,,0.0069984955792670635,,,,,0.005243842595003586,,,,,0.005939723943485372,,0.008549225697124005,,,,,,0.008775062946243509,,,,,,,,,,,0.00586649538058138,,,,,,,,,,0.003368588006038618,,,,,0.0036819093259002882,,0.006269180961490773,,,,,,0.0038445474264089804,,,,,,,,,,,,,,,,,,,,,0.005522670825491751,,,,,,0.006743829266265245,0.004350392179511767,0.0030338069266535182,,0.005502071653871016,0.005039502760102774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
